Codi,Data(TU),Hora(TU),Lat(°),Lon(°),Prof.(km),Mag,Tipus Mag,Regió,Àrea,Font,Codi
43831,2013-10-05,03:00:09.6,40.43 N,0.65 E,8,0.6,Ml,Costa Castelló,Local,ICGC,43831
43830,2013-10-05,02:52:49.1,40.44 N,0.58 E,9,0.4,Ml,Costa Castelló,Local,ICGC,43830
43829,2013-10-05,02:51:17.2,40.41 N,0.64 E,5,1.3,Ml,Costa Castelló,Local,ICGC,43829
43828,2013-10-05,02:30:15.1,40.41 N,0.66 E,6,0.8,Ml,Costa Castelló,Local,ICGC,43828
43825,2013-10-05,02:17:38.0,40.41 N,0.66 E,3,1.9,Ml,Costa Castelló,Local,ICGC,43825
43827,2013-10-05,02:13:38.4,40.43 N,0.69 E,5,0.6,Ml,Costa Castelló,Local,ICGC,43827
43826,2013-10-05,01:53:28.0,40.43 N,0.63 E,7,0.3,Ml,Costa Castelló,Local,ICGC,43826
43824,2013-10-05,01:48:08.5,40.41 N,0.69 E,4,0.9,Ml,Costa Castelló,Local,ICGC,43824
43823,2013-10-05,01:47:24.9,40.41 N,0.65 E,8,1.2,Ml,Costa Castelló,Local,ICGC,43823
43822,2013-10-05,01:46:34.7,40.36 N,0.90 E,5,0.5,Ml,Mar Mediterrània - Balears,Local,ICGC,43822
43821,2013-10-05,01:22:33.4,40.41 N,0.67 E,4,1.1,Ml,Costa Castelló,Local,ICGC,43821
43820,2013-10-05,00:45:48.9,40.44 N,0.70 E,8,0.8,Ml,Costa Castelló,Local,ICGC,43820
43816,2013-10-05,00:38:29.0,40.43 N,0.63 E,2,1.1,Ml,Costa Castelló,Local,ICGC,43816
43815,2013-10-05,00:37:14.5,40.41 N,0.62 E,9,1.1,Ml,Costa Castelló,Local,ICGC,43815
43620,2013-10-05,00:29:50.7,40.43 N,0.69 E,4,2.1,Ml,Costa Castelló,Local,ICGC,43620
43814,2013-10-05,00:19:36.7,40.38 N,0.67 E,5,0.4,Ml,Costa Castelló,Local,ICGC,43814
43914,2013-10-04,23:45:20.7,40.40 N,0.66 E,7,0.2,Ml,Costa Castelló,Local,ICGC,43914
43913,2013-10-04,23:35:13.3,40.43 N,0.64 E,10,1.1,Ml,Costa Castelló,Local,ICGC,43913
43912,2013-10-04,23:12:25.3,40.43 N,0.65 E,10,0.3,Ml,Costa Castelló,Local,ICGC,43912
43911,2013-10-04,23:07:56.4,40.41 N,0.66 E,5,1.2,Ml,Costa Castelló,Local,ICGC,43911
43910,2013-10-04,23:01:16.6,40.42 N,0.59 E,6,0.2,Ml,Costa Castelló,Local,ICGC,43910
43909,2013-10-04,22:57:01.0,40.42 N,0.64 E,7,0.9,Ml,Costa Castelló,Local,ICGC,43909
43615,2013-10-04,22:22:34.7,40.37 N,0.69 E,1,2.6,Ml,Costa Castelló,Local,ICGC,43615
43908,2013-10-04,22:10:35.2,40.40 N,0.66 E,5,0.7,Ml,Costa Castelló,Local,ICGC,43908
43610,2013-10-04,21:49:24.6,40.44 N,0.64 E,7,1.5,Ml,Costa Castelló,Local,ICGC,43610
43907,2013-10-04,21:47:23.0,40.43 N,0.65 E,5,0.9,Ml,Costa Castelló,Local,ICGC,43907
43906,2013-10-04,21:08:36.7,41.75 N,2.92 E,5,0.9,Ml,Selva,Local,IGC,43906
43903,2013-10-04,20:53:55.9,40.40 N,0.65 E,5,0.5,Ml,Costa Castelló,Local,ICGC,43903
43902,2013-10-04,20:46:34.4,40.41 N,0.66 E,5,1.3,Ml,Costa Castelló,Local,ICGC,43902
43605,2013-10-04,20:44:32.9,40.41 N,0.61 E,5,1.2,Ml,Costa Castelló,Local,ICGC,43605
43900,2013-10-04,20:40:38.1,40.41 N,0.62 E,7,1.0,Ml,Costa Castelló,Local,ICGC,43900
43899,2013-10-04,20:36:48.1,40.40 N,0.65 E,5,1.4,Ml,Costa Castelló,Local,ICGC,43899
43898,2013-10-04,20:31:37.8,40.41 N,0.66 E,5,1.2,Ml,Costa Castelló,Local,ICGC,43898
43897,2013-10-04,20:19:07.3,40.44 N,0.66 E,6,1.2,Ml,Costa Castelló,Local,ICGC,43897
43895,2013-10-04,20:16:21.2,40.43 N,0.68 E,4,0.8,Ml,Costa Castelló,Local,ICGC,43895
43894,2013-10-04,20:15:05.7,40.41 N,0.68 E,5,0.9,Ml,Costa Castelló,Local,ICGC,43894
43893,2013-10-04,20:12:46.3,40.45 N,0.68 E,10,1.2,Ml,Costa Castelló,Local,ICGC,43893
43892,2013-10-04,20:11:41.9,40.40 N,0.65 E,5,1.1,Ml,Costa Castelló,Local,ICGC,43892
43891,2013-10-04,20:09:45.5,40.72 N,0.37 E,0,1.6,Ml,Montsià,Local,ICGC,43891
43889,2013-10-04,20:05:43.0,40.42 N,0.65 E,10,1.2,Ml,Costa Castelló,Local,ICGC,43889
43600,2013-10-04,20:02:25.0,40.37 N,0.69 E,3,3.3,Ml,Costa Castelló,Local,ICGC,43600
43887,2013-10-04,19:31:59.7,40.44 N,0.69 E,9,0.4,Ml,Costa Castelló,Local,ICGC,43887
43886,2013-10-04,19:25:33.5,40.41 N,0.70 E,7,0.2,Ml,Costa Castelló,Local,ICGC,43886
43885,2013-10-04,19:24:03.9,40.39 N,0.69 E,6,0.3,Ml,Costa Castelló,Local,ICGC,43885
43596,2013-10-04,18:28:25.5,40.44 N,0.62 E,8,1.9,Ml,Costa Castelló,Local,ICGC,43596
43953,2013-10-04,16:30:56.3,40.46 N,0.65 E,9,0.5,Ml,Costa Castelló,Local,ICGC,43953
43883,2013-10-04,15:41:59.0,40.41 N,0.66 E,5,1.4,Ml,Costa Castelló,Local,ICGC,43883
43882,2013-10-04,14:45:43.0,40.43 N,0.62 E,7,1.1,Ml,Costa Castelló,Local,ICGC,43882
43590,2013-10-04,14:38:18.5,40.44 N,0.61 E,8,2.0,Ml,Costa Castelló,Local,ICGC,43590
43881,2013-10-04,14:12:20.5,40.43 N,0.68 E,8,0.6,Ml,Costa Castelló,Local,ICGC,43881
43880,2013-10-04,14:10:41.6,40.42 N,0.62 E,5,1.9,Ml,Costa Castelló,Local,ICGC,43880
43952,2013-10-04,14:07:42.2,40.44 N,0.62 E,7,0.6,Ml,Costa Castelló,Local,ICGC,43952
43951,2013-10-04,13:32:24.2,40.41 N,0.64 E,5,1.0,Ml,Costa Castelló,Local,ICGC,43951
43875,2013-10-04,13:27:21.3,40.48 N,0.58 E,12,1.2,Ml,Costa Castelló,Local,ICGC,43875
43871,2013-10-04,13:14:53.4,40.42 N,0.64 E,8,1.7,Ml,Costa Castelló,Local,ICGC,43871
43870,2013-10-04,13:13:47.9,40.44 N,0.67 E,5,0.5,Ml,Costa Castelló,Local,ICGC,43870
43585,2013-10-04,12:56:10.3,40.38 N,0.69 E,0,3.1,Ml,Costa Castelló,Local,ICGC,43585
43866,2013-10-04,11:57:29.0,40.41 N,0.66 E,5,1.6,Ml,Costa Castelló,Local,ICGC,43866
43950,2013-10-04,11:40:58.1,40.36 N,0.51 E,15,-0.0,Ml,Costa Castelló,Local,ICGC,43950
43865,2013-10-04,11:03:35.5,40.42 N,0.66 E,5,1.3,Ml,Costa Castelló,Local,ICGC,43865
43947,2013-10-04,10:57:39.1,40.47 N,0.61 E,0,0.1,Ml,Costa Castelló,Local,ICGC,43947
43581,2013-10-04,10:47:16.5,40.42 N,0.65 E,8,1.6,Ml,Costa Castelló,Local,ICGC,43581
43946,2013-10-04,10:43:25.0,40.37 N,0.60 E,11,0.8,Ml,Costa Castelló,Local,ICGC,43946
43580,2013-10-04,10:28:43.6,40.41 N,0.63 E,7,1.7,Ml,Costa Castelló,Local,ICGC,43580
43945,2013-10-04,10:19:39.1,40.43 N,0.64 E,8,0.8,Ml,Costa Castelló,Local,ICGC,43945
43861,2013-10-04,09:59:31.9,40.43 N,0.69 E,2,1.8,Ml,Costa Castelló,Local,ICGC,43861
43671,2013-10-04,09:55:20.1,40.37 N,0.70 E,5,3.5,Ml,Costa Castelló,Local,ICGC,43671
43577,2013-10-04,09:51:19.6,40.42 N,0.65 E,5,2.2,Ml,Costa Castelló,Local,ICGC,43577
43576,2013-10-04,09:36:47.4,40.41 N,0.65 E,5,2.0,Ml,Costa Castelló,Local,ICGC,43576
43855,2013-10-04,09:31:18.8,40.43 N,0.64 E,8,1.3,Ml,Costa Castelló,Local,ICGC,43855
43575,2013-10-04,09:28:03.7,40.38 N,0.69 E,0,2.5,Ml,Costa Castelló,Local,ICGC,43575
43854,2013-10-04,09:19:05.2,40.42 N,0.66 E,4,1.8,Ml,Costa Castelló,Local,ICGC,43854
43853,2013-10-04,09:18:31.3,40.38 N,0.71 E,0,1.2,Ml,Costa Castelló,Local,ICGC,43853
43852,2013-10-04,09:12:15.0,40.44 N,0.63 E,7,1.3,Ml,Costa Castelló,Local,ICGC,43852
43851,2013-10-04,08:58:45.2,40.52 N,0.53 E,8,1.0,Ml,Costa Montsià,Local,ICGC,43851
43850,2013-10-04,08:49:49.0,40.37 N,0.70 E,5,3.7,Ml,Costa Castelló,Local,ICGC,43850
43595,2013-10-04,08:49:48.3,40.38 N,0.69 E,9,3.8,Ml,Costa Castelló,Local,ICGC,43595
43818,2013-10-04,03:35:32.1,40.43 N,0.67 E,5,1.0,Ml,Costa Castelló,Local,ICGC,43818
43813,2013-10-04,01:04:10.1,40.40 N,0.70 E,6,0.5,Ml,Costa Castelló,Local,ICGC,43813
43812,2013-10-04,00:13:50.7,40.41 N,0.66 E,5,0.8,Ml,Costa Castelló,Local,ICGC,43812
43810,2013-10-04,00:07:05.0,40.45 N,0.63 E,6,0.7,Ml,Costa Castelló,Local,ICGC,43810
43811,2013-10-04,00:00:34.3,40.43 N,0.66 E,7,0.5,Ml,Costa Castelló,Local,ICGC,43811
43806,2013-10-03,22:32:20.0,40.43 N,0.65 E,8,1.2,Ml,Costa Castelló,Local,ICGC,43806
43804,2013-10-03,19:43:42.6,40.44 N,0.64 E,10,0.8,Ml,Costa Castelló,Local,ICGC,43804
43803,2013-10-03,19:31:02.0,40.45 N,0.73 E,6,0.2,Ml,Costa Castelló,Local,ICGC,43803
43800,2013-10-03,18:53:34.6,40.43 N,0.74 E,12,0.9,Ml,Costa Castelló,Local,ICGC,43800
43802,2013-10-03,18:42:34.0,40.40 N,0.69 E,7,0.8,Ml,Costa Castelló,Local,ICGC,43802
43801,2013-10-03,18:07:42.1,40.41 N,0.69 E,3,1.1,Ml,Costa Castelló,Local,ICGC,43801
43799,2013-10-03,15:14:17.5,40.47 N,0.63 E,8,1.5,Ml,Costa Castelló,Local,ICGC,43799
43798,2013-10-03,14:14:07.8,40.44 N,0.69 E,5,0.7,Ml,Costa Castelló,Local,ICGC,43798
43797,2013-10-03,13:51:53.1,40.44 N,0.69 E,5,1.4,Ml,Costa Castelló,Local,ICGC,43797
43796,2013-10-03,13:23:35.1,40.41 N,0.60 E,5,0.9,Ml,Costa Castelló,Local,ICGC,43796
43795,2013-10-03,13:06:18.1,40.43 N,0.68 E,5,1.1,Ml,Costa Castelló,Local,ICGC,43795
43792,2013-10-03,13:02:21.4,40.44 N,0.69 E,0,1.6,Ml,Costa Castelló,Local,ICGC,43792
43791,2013-10-03,12:47:09.0,40.46 N,0.67 E,5,1.6,Ml,Costa Castelló,Local,ICGC,43791
43555,2013-10-03,12:31:39.4,40.38 N,0.70 E,0,2.3,Ml,Costa Castelló,Local,ICGC,43555
43790,2013-10-03,12:28:30.2,40.38 N,0.66 E,10,0.7,Ml,Costa Castelló,Local,ICGC,43790
43789,2013-10-03,12:10:54.4,40.41 N,0.71 E,8,0.6,Ml,Costa Castelló,Local,ICGC,43789
43788,2013-10-03,12:03:17.3,40.42 N,0.67 E,0,0.6,Ml,Costa Castelló,Local,ICGC,43788
43786,2013-10-03,10:52:42.7,40.38 N,0.68 E,2,0.9,Ml,Costa Castelló,Local,ICGC,43786
43550,2013-10-03,09:12:54.8,40.44 N,0.69 E,5,1.7,Ml,Costa Castelló,Local,ICGC,43550
43785,2013-10-03,07:55:27.7,40.40 N,0.67 E,5,1.4,Ml,Costa Castelló,Local,ICGC,43785
43545,2013-10-03,07:00:09.0,42.30 N,1.21 E,2,0.7,Ml,Alt Urgell,Local,ICGC,43545
43783,2013-10-03,05:22:37.8,40.44 N,0.69 E,1,1.2,Ml,Costa Castelló,Local,ICGC,43783
43782,2013-10-03,05:07:25.8,40.43 N,0.65 E,5,1.6,Ml,Costa Castelló,Local,ICGC,43782
43781,2013-10-03,04:53:29.4,40.40 N,0.66 E,9,0.7,Ml,Costa Castelló,Local,ICGC,43781
43537,2013-10-03,03:43:45.2,40.42 N,0.67 E,1,1.7,Ml,Costa Castelló,Local,ICGC,43537
43536,2013-10-03,03:31:24.2,40.42 N,0.70 E,1,1.9,Ml,Costa Castelló,Local,ICGC,43536
43535,2013-10-03,03:13:02.9,40.39 N,0.71 E,3,3.2,Ml,Costa Castelló,Local,ICGC,43535
43780,2013-10-03,03:02:41.3,42.81 N,0.12 E,4,0.8,Ml,Hautes-Pyrénées,Local,IGC,43780
43779,2013-10-03,02:40:13.5,40.41 N,0.69 E,1,1.5,Ml,Costa Castelló,Local,ICGC,43779
43778,2013-10-03,02:36:35.0,40.46 N,0.67 E,5,1.2,Ml,Costa Castelló,Local,ICGC,43778
43530,2013-10-03,02:28:31.6,40.40 N,0.68 E,6,1.7,Ml,Costa Castelló,Local,ICGC,43530
43777,2013-10-03,01:52:40.2,40.40 N,0.70 E,5,0.8,Ml,Costa Castelló,Local,ICGC,43777
43776,2013-10-03,01:38:57.1,40.42 N,0.66 E,5,0.9,Ml,Costa Castelló,Local,ICGC,43776
43775,2013-10-03,01:25:23.6,42.82 N,0.11 E,4,0.8,Ml,Hautes-Pyrénées,Local,IGC,43775
43770,2013-10-03,00:41:10.1,40.45 N,0.72 E,5,0.6,Ml,Costa Montsià,Local,ICGC,43770
43768,2013-10-03,00:27:00.5,40.45 N,0.66 E,5,1.2,Ml,Costa Castelló,Local,ICGC,43768
43767,2013-10-03,00:23:35.5,40.44 N,0.70 E,8,0.7,Ml,Costa Castelló,Local,ICGC,43767
43766,2013-10-03,00:18:05.3,40.44 N,0.68 E,5,1.3,Ml,Costa Castelló,Local,ICGC,43766
43765,2013-10-03,00:14:58.9,40.45 N,0.69 E,3,1.3,Ml,Costa Castelló,Local,ICGC,43765
43528,2013-10-03,00:05:45.0,40.43 N,0.64 E,10,1.7,Ml,Costa Castelló,Local,ICGC,43528
43758,2013-10-02,23:59:12.9,40.45 N,0.69 E,5,1.6,Ml,Costa Castelló,Local,ICGC,43758
43757,2013-10-02,23:51:58.6,40.44 N,0.68 E,5,1.9,Ml,Costa Castelló,Local,ICGC,43757
43756,2013-10-02,23:47:26.7,40.45 N,0.68 E,7,1.6,Ml,Costa Castelló,Local,ICGC,43756
43755,2013-10-02,23:45:11.1,40.43 N,0.71 E,4,1.0,Ml,Costa Castelló,Local,ICGC,43755
43561,2013-10-02,23:39:04.4,40.42 N,0.67 E,4,1.4,Ml,Costa Castelló,Local,ICGC,43561
43527,2013-10-02,23:37:32.6,40.43 N,0.68 E,3,1.9,Ml,Costa Castelló,Local,ICGC,43527
43526,2013-10-02,23:29:29.1,40.38 N,0.72 E,1,4.1,Ml,Mar Mediterrània,Local,ICGC,43526
43753,2013-10-02,23:28:22.4,40.42 N,0.65 E,7,1.3,Ml,Costa Castelló,Local,ICGC,43753
43751,2013-10-02,23:19:12.0,40.40 N,0.69 E,2,2.2,Ml,Costa Castelló,Local,ICGC,43751
43525,2013-10-02,23:11:05.7,40.43 N,0.68 E,0,2.0,Ml,Costa Castelló,Local,ICGC,43525
43540,2013-10-02,23:06:50.4,40.38 N,0.71 E,6,4.3,Ml,Costa Castelló,Local,ICGC,43540
43750,2013-10-02,21:13:21.6,40.41 N,0.69 E,7,1.3,Ml,Costa Castelló,Local,ICGC,43750
43749,2013-10-02,20:38:38.2,40.42 N,0.69 E,1,1.1,Ml,Costa Castelló,Local,ICGC,43749
43748,2013-10-02,19:42:32.8,40.44 N,0.66 E,8,1.1,Ml,Costa Castelló,Local,ICGC,43748
43747,2013-10-02,18:31:52.0,40.43 N,0.69 E,5,0.9,Ml,Costa Castelló,Local,ICGC,43747
43745,2013-10-02,13:00:14.4,40.43 N,0.65 E,5,1.3,Ml,Costa Castelló,Local,ICGC,43745
43465,2013-10-02,12:21:39.9,42.53 N,1.04 E,4,1.1,Ml,Pallars Sobirà,Local,IGC,43465
43742,2013-10-02,09:48:34.2,40.41 N,0.63 E,3,1.2,Ml,Costa Castelló,Local,ICGC,43742
43741,2013-10-02,09:27:26.5,40.39 N,0.69 E,5,2.9,Ml,Costa Castelló,Local,ICGC,43741
43738,2013-10-02,08:50:34.8,40.40 N,0.68 E,5,0.6,Ml,Costa Castelló,Local,ICGC,43738
43737,2013-10-02,08:42:15.2,40.48 N,0.67 E,6,0.7,Ml,Costa Montsià,Local,ICGC,43737
43736,2013-10-02,08:11:08.3,40.46 N,0.68 E,3,0.5,Ml,Costa Castelló,Local,ICGC,43736
43455,2013-10-02,06:42:16.3,40.49 N,0.68 E,6,1.3,Ml,Costa Montsià,Local,ICGC,43455
43731,2013-10-02,06:29:47.7,40.48 N,0.66 E,8,0.6,Ml,Costa Montsià,Local,ICGC,43731
43730,2013-10-02,06:10:12.5,40.29 N,0.46 E,16,0.8,Ml,Costa Castelló,Local,ICGC,43730
43572,2013-10-02,05:37:40.5,40.41 N,0.69 E,5,1.4,Ml,Costa Castelló,Local,ICGC,43572
43571,2013-10-02,05:06:25.5,40.39 N,0.72 E,8,0.4,Ml,Costa Castelló,Local,ICGC,43571
43569,2013-10-02,04:54:30.5,40.44 N,0.72 E,5,0.9,Ml,Costa Castelló,Local,ICGC,43569
43568,2013-10-02,04:16:19.3,40.42 N,0.68 E,5,1.4,Ml,Costa Castelló,Local,ICGC,43568
43450,2013-10-02,03:29:01.5,40.37 N,0.70 E,0,2.5,Ml,Costa Castelló,Local,ICGC,43450
43565,2013-10-02,02:54:29.2,40.41 N,0.70 E,5,1.0,Ml,Costa Castelló,Local,ICGC,43565
43447,2013-10-02,02:35:51.0,40.43 N,0.66 E,8,1.6,Ml,Costa Castelló,Local,ICGC,43447
43564,2013-10-02,00:59:56.3,40.40 N,0.70 E,5,0.9,Ml,Costa Castelló,Local,ICGC,43564
43446,2013-10-02,00:23:40.9,40.41 N,0.65 E,2,2.1,Ml,Costa Castelló,Local,ICGC,43446
43563,2013-10-02,00:17:41.7,40.43 N,0.70 E,5,0.8,Ml,Costa Castelló,Local,ICGC,43563
43445,2013-10-02,00:02:09.3,40.43 N,0.67 E,5,1.6,Ml,Costa Castelló,Local,ICGC,43445
43519,2013-10-01,23:59:40.6,40.42 N,0.68 E,8,1.0,Ml,Costa Castelló,Local,ICGC,43519
43517,2013-10-01,21:33:19.7,40.41 N,0.67 E,5,1.3,Ml,Costa Castelló,Local,ICGC,43517
43518,2013-10-01,21:11:47.5,40.41 N,0.62 E,5,0.9,Ml,Costa Castelló,Local,ICGC,43518
43516,2013-10-01,18:27:14.2,40.44 N,0.68 E,2,1.4,Ml,Costa Castelló,Local,ICGC,43516
43515,2013-10-01,17:27:39.1,40.48 N,0.56 E,5,0.0,Ml,Costa Castelló,Local,ICGC,43515
43514,2013-10-01,16:43:50.8,40.45 N,0.65 E,10,0.6,Ml,Costa Castelló,Local,ICGC,43514
43430,2013-10-01,16:09:25.2,40.44 N,0.68 E,5,1.6,Ml,Costa Castelló,Local,ICGC,43430
43513,2013-10-01,16:02:34.9,40.43 N,0.68 E,10,1.2,Ml,Costa Castelló,Local,ICGC,43513
43512,2013-10-01,15:57:54.5,40.42 N,0.67 E,5,1.6,Ml,Costa Castelló,Local,ICGC,43512
43510,2013-10-01,15:52:27.9,40.44 N,0.66 E,5,1.0,Ml,Costa Castelló,Local,ICGC,43510
43509,2013-10-01,13:14:26.0,40.44 N,0.67 E,2,0.8,Ml,Costa Castelló,Local,ICGC,43509
43426,2013-10-01,12:59:46.4,40.44 N,0.67 E,3,2.3,Ml,Costa Castelló,Local,ICGC,43426
43508,2013-10-01,11:38:11.0,40.41 N,0.66 E,5,1.3,Ml,Costa Castelló,Local,ICGC,43508
43504,2013-10-01,11:09:01.6,40.44 N,0.68 E,5,1.3,Ml,Costa Castelló,Local,ICGC,43504
43421,2013-10-01,10:46:27.3,40.44 N,0.69 E,4,1.5,Ml,Costa Castelló,Local,ICGC,43421
43503,2013-10-01,09:51:46.5,40.33 N,0.57 E,0,0.2,Ml,Costa Castelló,Local,ICGC,43503
43502,2013-10-01,09:44:16.4,40.36 N,0.66 E,5,1.5,Ml,Costa Castelló,Local,ICGC,43502
43415,2013-10-01,09:37:40.1,40.43 N,0.65 E,6,2.3,Ml,Costa Castelló,Local,ICGC,43415
43501,2013-10-01,09:28:41.7,40.52 N,0.74 E,5,0.1,Ml,Costa Montsià,Local,ICGC,43501
43500,2013-10-01,09:22:56.9,40.46 N,0.69 E,4,1.2,Ml,Costa Castelló,Local,ICGC,43500
43499,2013-10-01,08:25:02.5,40.40 N,0.66 E,5,0.5,Ml,Costa Castelló,Local,ICGC,43499
43411,2013-10-01,08:00:47.7,42.39 N,2.26 E,1,0.9,Ml,Ripollès,Local,ICGC,43411
43497,2013-10-01,07:50:22.1,40.41 N,0.67 E,3,1.2,Ml,Costa Castelló,Local,ICGC,43497
43498,2013-10-01,07:42:53.6,40.43 N,0.69 E,5,0.8,Ml,Costa Castelló,Local,ICGC,43498
43495,2013-10-01,07:36:28.9,40.39 N,0.66 E,5,1.6,Ml,Costa Castelló,Local,ICGC,43495
43494,2013-10-01,07:31:00.5,40.40 N,0.63 E,11,0.5,Ml,Costa Castelló,Local,ICGC,43494
43410,2013-10-01,07:20:55.7,40.43 N,0.67 E,5,1.8,Ml,Costa Castelló,Local,ICGC,43410
43409,2013-10-01,06:49:38.0,40.40 N,0.71 E,1,2.4,Ml,Costa Castelló,Local,ICGC,43409
43408,2013-10-01,06:30:58.1,40.42 N,0.68 E,3,2.4,Ml,Costa Castelló,Local,ICGC,43408
43492,2013-10-01,06:16:06.0,40.43 N,0.79 E,2,0.9,Ml,Costa Montsià,Local,ICGC,43492
43491,2013-10-01,06:12:31.1,40.45 N,0.65 E,7,1.1,Ml,Costa Castelló,Local,ICGC,43491
43490,2013-10-01,05:51:26.0,40.43 N,0.70 E,3,1.6,Ml,Costa Castelló,Local,ICGC,43490
43489,2013-10-01,05:47:36.0,40.44 N,0.68 E,5,1.1,Ml,Costa Castelló,Local,ICGC,43489
43407,2013-10-01,05:28:41.1,40.44 N,0.66 E,6,2.0,Ml,Costa Castelló,Local,ICGC,43407
43404,2013-10-01,05:26:42.9,40.43 N,0.69 E,5,2.1,Ml,Costa Castelló,Local,ICGC,43404
43488,2013-10-01,05:22:39.8,40.39 N,0.69 E,0,1.7,Ml,Costa Castelló,Local,ICGC,43488
43401,2013-10-01,05:06:32.6,40.38 N,0.69 E,1,2.6,Ml,Costa Castelló,Local,ICGC,43401
43400,2013-10-01,04:54:28.1,40.38 N,0.69 E,2,2.5,Ml,Costa Castelló,Local,ICGC,43400
43486,2013-10-01,04:44:17.0,40.47 N,0.64 E,7,0.5,Ml,Costa Castelló,Local,ICGC,43486
43484,2013-10-01,04:38:52.6,40.44 N,0.69 E,5,1.1,Ml,Costa Castelló,Local,ICGC,43484
43485,2013-10-01,04:37:50.9,40.48 N,0.86 E,15,0.8,Ml,Costa Montsià,Local,ICGC,43485
43487,2013-10-01,04:21:58.5,40.46 N,0.74 E,5,1.3,Ml,Costa Montsià,Local,ICGC,43487
43399,2013-10-01,04:18:51.8,40.42 N,0.68 E,3,2.4,Ml,Costa Castelló,Local,ICGC,43399
43483,2013-10-01,04:15:10.7,40.44 N,0.66 E,5,0.9,Ml,Costa Castelló,Local,ICGC,43483
43482,2013-10-01,04:13:25.5,40.39 N,0.69 E,2,1.5,Ml,Costa Castelló,Local,ICGC,43482
43481,2013-10-01,04:13:06.9,40.42 N,0.68 E,4,1.3,Ml,Costa Castelló,Local,ICGC,43481
43480,2013-10-01,04:11:40.0,40.42 N,0.66 E,5,1.3,Ml,Costa Castelló,Local,ICGC,43480
43478,2013-10-01,04:09:48.3,40.45 N,0.64 E,19,1.4,Ml,Costa Castelló,Local,ICGC,43478
43479,2013-10-01,04:09:47.0,40.42 N,0.67 E,10,1.4,Ml,Costa Castelló,Local,ICGC,43479
43477,2013-10-01,04:08:22.1,40.42 N,0.66 E,5,1.3,Ml,Costa Castelló,Local,ICGC,43477
43476,2013-10-01,04:03:25.0,40.44 N,0.65 E,7,0.5,Ml,Costa Castelló,Local,ICGC,43476
43470,2013-10-01,04:00:29.0,40.41 N,0.67 E,5,1.7,Ml,Costa Castelló,Local,ICGC,43470
43398,2013-10-01,03:46:48.0,40.39 N,0.68 E,2,1.8,Ml,Costa Castelló,Local,ICGC,43398
43475,2013-10-01,03:43:07.5,40.43 N,0.67 E,7,1.3,Ml,Costa Castelló,Local,ICGC,43475
43395,2013-10-01,03:32:45.5,40.38 N,0.71 E,5,4.1,Ml,Costa Castelló,Local,ICGC,43395
43474,2013-10-01,03:28:57.5,40.43 N,0.67 E,6,1.0,Ml,Costa Castelló,Local,ICGC,43474
43390,2013-10-01,03:16:16.6,40.44 N,0.65 E,6,2.2,Ml,Costa Castelló,Local,ICGC,43390
43385,2013-10-01,01:56:47.4,40.39 N,0.70 E,1,2.6,Ml,Costa Castelló,Local,ICGC,43385
43469,2013-10-01,01:45:13.1,40.42 N,0.68 E,6,1.6,Ml,Costa Castelló,Local,ICGC,43469
43473,2013-10-01,01:43:48.1,40.41 N,0.67 E,2,1.0,Ml,Costa Castelló,Local,ICGC,43473
43471,2013-10-01,01:41:28.1,40.42 N,0.66 E,5,0.8,Ml,Costa Castelló,Local,ICGC,43471
43425,2013-10-01,01:31:40.5,40.38 N,0.70 E,3,2.9,Ml,Costa Castelló,Local,ICGC,43425
43468,2013-10-01,00:14:51.4,40.32 N,0.53 E,15,0.9,Ml,Costa Castelló,Local,ICGC,43468
43467,2013-10-01,00:06:49.5,40.43 N,0.66 E,8,0.6,Ml,Costa Castelló,Local,ICGC,43467
43466,2013-10-01,00:05:01.5,40.41 N,0.67 E,5,0.8,Ml,Costa Castelló,Local,ICGC,43466
43380,2013-09-30,23:47:37.3,40.42 N,0.67 E,5,1.9,Ml,Costa Castelló,Local,ICGC,43380
43724,2013-09-30,22:26:27.6,40.41 N,0.70 E,5,1.6,Ml,Costa Castelló,Local,ICGC,43724
43723,2013-09-30,21:28:33.8,41.00 N,0.86 E,0,0.8,Ml,Baix Camp,Local,ICGC,43723
43720,2013-09-30,20:31:33.1,41.80 N,2.76 E,8,0.1,Ml,Selva,Local,ICGC,43720
43718,2013-09-30,17:46:50.8,40.44 N,0.67 E,5,0.7,Ml,Costa Castelló,Local,ICGC,43718
43375,2013-09-30,17:14:25.1,40.41 N,0.68 E,5,1.9,Ml,Costa Castelló,Local,ICGC,43375
43717,2013-09-30,15:51:48.5,40.40 N,0.67 E,9,1.1,Ml,Costa Castelló,Local,ICGC,43717
43714,2013-09-30,14:43:54.0,40.44 N,0.62 E,9,1.3,Ml,Costa Castelló,Local,ICGC,43714
43716,2013-09-30,13:18:40.1,40.45 N,0.61 E,10,0.8,Ml,Costa Castelló,Local,ICGC,43716
43715,2013-09-30,12:34:30.2,40.46 N,0.50 E,3,0.6,Ml,Costa Castelló,Local,ICGC,43715
43713,2013-09-30,12:25:06.8,40.44 N,0.64 E,9,1.4,Ml,Costa Castelló,Local,ICGC,43713
43325,2013-09-30,12:19:56.3,40.40 N,0.67 E,8,1.3,Ml,Costa Castelló,Local,ICGC,43325
43712,2013-09-30,12:01:28.3,40.42 N,0.68 E,5,1.2,Ml,Costa Castelló,Local,ICGC,43712
