Codi,Data(TU),Hora(TU),Lat(°),Lon(°),Prof.(km),Mag,Tipus Mag,Regió,Àrea,Font,Codi
42292,2013-07-14,03:58:12.2,42.31 N,1.92 E,10,-0.2,Ml,Berguedà,Local,ICGC,42292
42291,2013-07-14,03:54:11.0,42.32 N,1.88 E,4,0.2,Ml,Cerdanya,Local,ICGC,42291
42290,2013-07-14,03:50:53.3,42.37 N,1.91 E,12,0.2,Ml,Cerdanya,Local,ICGC,42290
42282,2013-07-13,12:18:15.8,42.88 N,2.06 E,9,0.4,Ml,Aude,Local,ICGC,42282
42281,2013-07-13,11:26:06.6,42.69 N,0.90 E,4,0.7,Ml,Val d'Aran,Local,IGC,42281
42280,2013-07-13,05:33:33.2,42.61 N,1.07 E,8,0.0,Ml,Pallars Sobirà,Local,ICGC,42280
42275,2013-07-12,07:46:14.0,42.34 N,1.16 E,0,-0.3,Ml,Pallars Sobirà,Local,ICGC,42275
42245,2013-07-11,01:49:10.6,42.62 N,1.02 E,5,0.2,Ml,Pallars Sobirà,Local,IGC,42245
42242,2013-07-10,21:57:54.8,41.86 N,3.04 E,8,0.2,Ml,Baix Empordà,Local,ICGC,42242
42230,2013-07-10,21:19:42.9,41.85 N,3.04 E,5,1.1,Ml,Baix Empordà,Local,ICGC,42230
42241,2013-07-10,20:51:47.5,42.80 N,1.97 E,10,0.3,Ml,Aude,Local,ICGC,42241
42239,2013-07-10,00:27:50.4,42.61 N,2.16 E,11,-0.2,Ml,Pyrénées-Orientales,Local,ICGC,42239
42180,2013-07-09,01:47:12.0,41.74 N,2.93 E,5,1.3,Ml,Selva,Local,IGC,42180
42194,2013-07-08,21:38:01.0,42.58 N,2.65 E,11,-0.0,Ml,Pyrénées-Orientales,Local,ICGC,42194
42192,2013-07-08,12:31:25.3,41.75 N,2.74 E,13,0.6,Ml,Selva,Local,IGC,42192
42165,2013-07-08,09:56:13.5,42.52 N,1.42 E,4,0.6,Ml,Alt Urgell,Local,ICGC,42165
42150,2013-07-07,10:50:41.6,42.78 N,0.84 E,6,0.9,Ml,Val d'Aran,Local,IGC,42150
42185,2013-07-07,05:32:05.7,42.20 N,0.96 E,2,0.1,Ml,Pallars Jussà,Local,ICGC,42185
42136,2013-07-04,19:59:49.0,42.55 N,0.97 E,11,-0.3,Ml,Alta Ribagorça,Local,ICGC,42136
42117,2013-07-03,21:46:04.1,42.33 N,1.88 E,5,0.1,Ml,Cerdanya,Local,ICGC,42117
42100,2013-07-03,18:49:01.4,42.97 N,0.16 E,4,0.6,Ml,Hautes-Pyrénées,Local,ICGC,42100
42110,2013-07-03,15:07:56.7,42.48 N,1.61 E,7,0.2,Ml,Andorra,Local,ICGC,42110
42095,2013-07-03,14:57:51.1,42.37 N,1.83 E,5,1.1,Ml,Cerdanya,Local,ICGC,42095
42108,2013-07-03,09:35:47.8,42.70 N,0.71 E,3,0.5,Ml,Val d'Aran,Local,ICGC,42108
42107,2013-07-03,07:39:35.9,42.64 N,0.79 E,6,0.2,Ml,Val d'Aran,Local,ICGC,42107
42106,2013-07-03,02:36:00.3,42.70 N,2.01 E,11,-0.2,Ml,Ariège,Local,ICGC,42106
42105,2013-07-03,00:08:54.8,42.31 N,1.37 E,11,-0.4,Ml,Alt Urgell,Local,ICGC,42105
42091,2013-07-02,22:40:56.3,42.46 N,1.13 E,10,-0.4,Ml,Pallars Sobirà,Local,ICGC,42091
42090,2013-07-02,20:24:47.4,42.50 N,1.01 E,5,-0.4,Ml,Pallars Jussà,Local,ICGC,42090
42089,2013-07-02,17:07:58.2,42.55 N,0.98 E,10,-0.2,Ml,Pallars Jussà,Local,ICGC,42089
42088,2013-07-02,10:46:33.6,43.00 N,0.53 E,6,0.6,Ml,Hautes-Pyrénées,Local,ICGC,42088
42087,2013-07-02,10:03:55.2,42.66 N,0.94 E,5,-0.1,Ml,Val d'Aran,Local,ICGC,42087
42086,2013-07-02,07:56:57.5,42.62 N,0.98 E,5,-0.4,Ml,Pallars Sobirà,Local,ICGC,42086
42085,2013-07-02,07:22:08.7,42.62 N,0.97 E,5,-0.0,Ml,Pallars Sobirà,Local,ICGC,42085
42055,2013-07-02,07:19:57.1,42.63 N,0.97 E,5,1.1,Ml,Pallars Sobirà,Local,ICGC,42055
42045,2013-07-02,03:21:22.7,42.45 N,2.23 E,9,0.9,Ml,Pyrénées-Orientales,Local,IGC,42045
42040,2013-07-01,21:38:35.0,41.40 N,1.97 E,5,0.9,Ml,Baix Llobregat,Local,ICGC,42040
42050,2013-07-01,03:25:30.8,42.66 N,0.86 E,0,0.0,Ml,Val d'Aran,Local,ICGC,42050
42012,2013-06-30,17:10:41.0,42.18 N,2.34 E,17,-0.1,Ml,Ripollès,Local,ICGC,42012
42007,2013-06-29,16:57:28.0,42.49 N,1.71 E,2,0.3,Ml,Andorra,Local,ICGC,42007
41993,2013-06-28,18:58:58.7,42.69 N,0.92 E,4,0.2,Ml,Val d'Aran,Local,ICGC,41993
41962,2013-06-27,20:17:13.6,42.67 N,0.91 E,4,0.0,Ml,Val d'Aran,Local,ICGC,41962
41956,2013-06-27,04:55:28.0,42.68 N,0.90 E,4,-0.1,Ml,Val d'Aran,Local,ICGC,41956
41955,2013-06-27,00:49:17.4,42.76 N,2.55 E,4,0.6,Ml,Pyrénées-Orientales,Local,IGC,41955
41946,2013-06-26,03:55:56.2,41.74 N,3.17 E,9,0.7,Ml,Costa Baix Empordà,Local,ICGC,41946
41930,2013-06-25,23:48:38.9,41.75 N,2.78 E,11,2.2,Ml,Selva,Local,ICGC,41930
41937,2013-06-25,20:53:27.2,42.75 N,0.72 E,5,0.6,Ml,Val d'Aran,Local,ICGC,41937
41923,2013-06-24,11:37:21.2,42.67 N,0.55 E,10,0.6,Ml,Huesca,Local,ICGC,41923
41922,2013-06-24,06:42:22.8,41.92 N,2.84 E,20,0.1,Ml,Gironès,Local,ICGC,41922
41921,2013-06-24,06:28:50.3,41.94 N,2.80 E,12,0.3,Ml,Gironès,Local,ICGC,41921
41895,2013-06-24,06:04:37.7,41.91 N,2.82 E,17,1.4,Ml,Gironès,Local,ICGC,41895
41917,2013-06-22,05:57:35.4,42.69 N,0.96 E,4,0.8,Ml,Val d'Aran,Local,ICGC,41917
41916,2013-06-22,05:06:31.8,41.88 N,2.75 E,10,-0.0,Ml,Selva,Local,ICGC,41916
41912,2013-06-21,19:20:27.5,42.48 N,1.53 E,4,0.0,Ml,Andorra,Local,ICGC,41912
41906,2013-06-21,08:17:35.8,42.60 N,0.85 E,2,0.0,Ml,Alta Ribagorça,Local,ICGC,41906
41905,2013-06-21,07:25:43.8,42.59 N,0.76 E,0,0.2,Ml,Alta Ribagorça,Local,ICGC,41905
41871,2013-06-21,07:22:13.3,42.60 N,0.71 E,3,1.3,Ml,Huesca,Local,IGC,41871
41903,2013-06-21,06:20:41.8,42.68 N,0.99 E,0,0.2,Ml,Val d'Aran,Local,ICGC,41903
41865,2013-06-21,05:36:59.9,42.63 N,0.85 E,5,1.0,Ml,Val d'Aran,Local,ICGC,41865
41901,2013-06-21,05:08:13.2,42.60 N,0.74 E,5,0.6,Ml,Huesca,Local,IGC,41901
41888,2013-06-20,20:57:56.1,42.70 N,0.95 E,0,0.4,Ml,Val d'Aran,Local,IGC,41888
41886,2013-06-20,13:21:42.3,42.57 N,0.84 E,0,0.1,Ml,Alta Ribagorça,Local,ICGC,41886
41885,2013-06-20,12:50:38.5,42.60 N,0.73 E,5,0.5,Ml,Huesca,Local,IGC,41885
41850,2013-06-20,12:41:54.9,42.59 N,0.72 E,5,1.6,Ml,Huesca,Local,ICGC,41850
41880,2013-06-20,10:04:04.1,42.64 N,0.84 E,1,0.1,Ml,Val d'Aran,Local,ICGC,41880
41876,2013-06-20,08:20:10.3,42.66 N,0.87 E,0,0.4,Ml,Val d'Aran,Local,ICGC,41876
41874,2013-06-20,07:59:55.1,42.59 N,0.74 E,3,0.5,Ml,Huesca,Local,ICGC,41874
41873,2013-06-20,06:48:39.4,42.67 N,0.84 E,4,-0.0,Ml,Val d'Aran,Local,ICGC,41873
41872,2013-06-20,06:24:05.6,42.57 N,0.76 E,1,0.2,Ml,Alta Ribagorça,Local,ICGC,41872
41842,2013-06-19,22:10:36.6,42.60 N,0.73 E,5,0.8,Ml,Huesca,Local,IGC,41842
41841,2013-06-19,19:54:40.2,42.60 N,0.73 E,5,0.9,Ml,Huesca,Local,ICGC,41841
41815,2013-06-19,12:01:42.9,42.67 N,0.85 E,4,1.4,Ml,Val d'Aran,Local,IGC,41815
41800,2013-06-19,08:52:00.3,42.61 N,0.73 E,4,1.5,Ml,Huesca,Local,ICGC,41800
41830,2013-06-19,02:00:21.0,42.69 N,0.75 E,4,1.3,Ml,Val d'Aran,Local,ICGC,41830
41805,2013-06-18,14:29:03.6,42.72 N,0.98 E,3,0.7,Ml,Val d'Aran,Local,IGC,41805
41795,2013-06-18,00:02:49.0,42.88 N,1.91 E,9,0.5,Ml,Ariège,Local,ICGC,41795
41780,2013-06-16,05:24:28.3,42.42 N,1.42 E,6,0.2,Ml,Alt Urgell,Local,ICGC,41780
41765,2013-06-16,02:38:52.8,42.43 N,1.43 E,4,1.1,Ml,Alt Urgell,Local,ICGC,41765
41761,2013-06-15,21:23:00.2,42.37 N,1.83 E,6,1.0,Ml,Cerdanya,Local,IGC,41761
41760,2013-06-15,21:06:24.3,42.37 N,1.83 E,6,0.6,Ml,Cerdanya,Local,ICGC,41760
41772,2013-06-15,14:36:43.1,42.68 N,2.01 E,15,0.1,Ml,Ariège,Local,ICGC,41772
41771,2013-06-14,11:33:57.0,40.68 N,0.07 E,15,1.8,Ml,Castelló,Local,ICGC,41771
41770,2013-06-14,02:29:30.7,42.42 N,2.25 E,0,-0.0,Ml,Ripollès,Local,ICGC,41770
41745,2013-06-13,21:18:39.3,42.39 N,2.37 E,9,-0.3,Ml,Ripollès,Local,ICGC,41745
41721,2013-06-11,22:28:40.3,42.83 N,1.49 E,6,0.8,Ml,Ariège,Local,IGC,41721
41707,2013-06-11,05:22:32.4,42.47 N,1.03 E,8,0.5,Ml,Pallars Sobirà,Local,ICGC,41707
41690,2013-06-10,22:36:47.5,42.26 N,2.04 E,6,0.5,Ml,Ripollès,Local,ICGC,41690
41688,2013-06-09,19:14:38.3,42.74 N,2.99 E,5,0.9,Ml,Pyrénées-Orientales,Local,IGC,41688
41686,2013-06-09,05:28:18.7,42.45 N,1.76 E,6,0.1,Ml,Cerdanya,Local,ICGC,41686
41685,2013-06-08,21:42:07.5,41.29 N,0.97 E,8,0.7,Ml,Priorat,Local,ICGC,41685
41675,2013-06-07,23:09:13.9,42.53 N,0.60 E,10,0.6,Ml,Huesca,Local,IGC,41675
41680,2013-06-07,01:48:30.4,42.40 N,1.82 E,13,-0.3,Ml,Cerdanya,Local,ICGC,41680
41663,2013-06-06,23:40:33.3,42.97 N,2.16 E,8,0.2,Ml,Aude,Local,IGC,41663
41662,2013-06-06,19:47:27.7,41.76 N,2.77 E,10,0.8,Ml,Selva,Local,ICGC,41662
41660,2013-06-06,16:14:53.7,41.58 N,2.61 E,5,0.2,Ml,Costa Maresme,Local,ICGC,41660
41620,2013-06-04,17:15:35.2,40.73 N,0.02 E,5,1.3,Ml,Teruel,Local,ICGC,41620
41617,2013-06-03,20:47:51.7,42.51 N,1.04 E,5,-0.3,Ml,Pallars Sobirà,Local,ICGC,41617
41600,2013-06-02,21:50:42.5,42.88 N,1.14 E,12,0.1,Ml,Ariège,Local,ICGC,41600
41581,2013-06-01,02:21:18.0,41.85 N,2.66 E,10,0.2,Ml,Selva,Local,ICGC,41581
41551,2013-05-30,03:20:18.3,41.64 N,2.51 E,3,0.5,Ml,Vallès Oriental,Local,ICGC,41551
41550,2013-05-30,02:39:48.1,42.52 N,2.27 E,4,0.3,Ml,Pyrénées-Orientales,Local,ICGC,41550
41540,2013-05-29,22:29:10.5,42.61 N,2.34 E,9,0.5,Ml,Pyrénées-Orientales,Local,IGC,41540
41535,2013-05-28,15:32:38.6,42.57 N,1.11 E,7,0.3,Ml,Pallars Sobirà,Local,ICGC,41535
41505,2013-05-28,07:29:00.3,42.36 N,1.83 E,5,2.3,Ml,Cerdanya,Local,IGC,41505
41485,2013-05-26,09:58:30.4,42.22 N,1.30 E,0,0.4,Ml,Alt Urgell,Local,ICGC,41485
41480,2013-05-26,00:39:44.5,42.42 N,1.41 E,4,-0.4,Ml,Alt Urgell,Local,ICGC,41480
41470,2013-05-25,09:03:50.0,42.15 N,2.37 E,12,1.2,Ml,Garrotxa,Local,IGC,41470
41456,2013-05-23,19:56:01.8,42.50 N,2.00 E,11,0.6,Ml,Pyrénées-Orientales,Local,ICGC,41456
41433,2013-05-22,21:19:02.9,42.22 N,1.84 E,1,0.9,Ml,Berguedà,Local,ICGC,41433
41432,2013-05-22,19:56:27.4,42.34 N,1.39 E,0,0.8,Ml,Alt Urgell,Local,ICGC,41432
41430,2013-05-22,00:54:02.6,42.35 N,1.22 E,5,-0.2,Ml,Alt Urgell,Local,ICGC,41430
41425,2013-05-21,21:21:30.5,42.43 N,1.77 E,9,-0.0,Ml,Cerdanya,Local,ICGC,41425
41420,2013-05-21,02:15:11.0,42.30 N,1.09 E,15,-0.4,Ml,Pallars Sobirà,Local,ICGC,41420
41407,2013-05-20,20:47:30.9,40.71 N,0.02 E,8,1.2,Ml,Castelló,Local,ICGC,41407
41393,2013-05-20,01:43:21.7,42.24 N,2.39 E,3,0.3,Ml,Garrotxa,Local,ICGC,41393
41391,2013-05-19,21:42:55.5,40.71 N,0.02 E,5,1.5,Ml,Castelló,Local,ICGC,41391
41390,2013-05-19,19:57:31.0,42.41 N,2.24 E,12,-0.0,Ml,Ripollès,Local,ICGC,41390
41389,2013-05-19,19:41:51.3,40.72 N,0.02 E,5,0.9,Ml,Castelló,Local,ICGC,41389
41370,2013-05-19,18:21:04.3,40.69 N,0.04 E,13,2.3,Ml,Teruel,Local,ICGC,41370
41385,2013-05-19,01:43:04.0,42.58 N,0.70 E,12,0.2,Ml,Huesca,Local,ICGC,41385
41360,2013-05-17,02:54:51.1,41.59 N,2.61 E,3,0.5,Ml,Costa Maresme,Local,ICGC,41360
41343,2013-05-15,10:28:32.9,42.98 N,1.19 E,4,0.5,Ml,Ariège,Local,ICGC,41343
41341,2013-05-15,01:58:12.2,42.26 N,2.35 E,11,-0.0,Ml,Ripollès,Local,ICGC,41341
41340,2013-05-15,01:38:42.9,42.66 N,2.24 E,10,0.1,Ml,Pyrénées-Orientales,Local,ICGC,41340
41328,2013-05-14,16:11:27.5,42.59 N,0.89 E,11,0.6,Ml,Alta Ribagorça,Local,ICGC,41328
41305,2013-05-14,06:49:49.3,40.69 N,0.04 E,10,1.6,Ml,Teruel,Local,ICGC,41305
41322,2013-05-14,02:27:33.3,42.55 N,1.12 E,9,-0.0,Ml,Pallars Sobirà,Local,ICGC,41322
41297,2013-05-13,12:20:07.2,42.33 N,2.34 E,9,-0.2,Ml,Ripollès,Local,ICGC,41297
41296,2013-05-13,06:21:47.1,42.60 N,0.92 E,7,-0.1,Ml,Alta Ribagorça,Local,ICGC,41296
41295,2013-05-13,06:01:56.6,42.60 N,0.91 E,4,1.2,Ml,Alta Ribagorça,Local,IGC,41295
41287,2013-05-12,21:22:32.1,42.20 N,2.38 E,6,-0.0,Ml,Garrotxa,Local,ICGC,41287
41281,2013-05-11,23:26:36.0,42.59 N,0.91 E,0,0.9,Ml,Alta Ribagorça,Local,ICGC,41281
41280,2013-05-11,23:14:32.0,42.60 N,0.91 E,5,1.2,Ml,Alta Ribagorça,Local,ICGC,41280
41275,2013-05-10,23:38:22.4,42.53 N,0.98 E,4,0.7,Ml,Pallars Jussà,Local,ICGC,41275
41274,2013-05-10,12:31:25.0,42.44 N,2.15 E,3,0.5,Ml,Pyrénées-Orientales,Local,ICGC,41274
41272,2013-05-09,22:54:41.2,42.94 N,0.18 E,5,0.5,Ml,Hautes-Pyrénées,Local,IGC,41272
41248,2013-05-08,04:13:36.3,42.84 N,1.30 E,12,0.1,Ml,Ariège,Local,ICGC,41248
41246,2013-05-07,12:46:22.1,41.57 N,2.62 E,5,0.1,Ml,Costa Maresme,Local,ICGC,41246
41211,2013-05-06,01:58:17.1,41.57 N,2.60 E,6,-0.1,Ml,Costa Maresme,Local,ICGC,41211
41210,2013-05-06,00:20:21.0,41.58 N,2.61 E,9,-0.0,Ml,Costa Maresme,Local,ICGC,41210
41195,2013-05-05,23:15:06.0,41.58 N,2.62 E,5,0.8,Ml,Costa Maresme,Local,IGC,41195
41203,2013-05-05,19:48:22.4,41.57 N,2.61 E,7,0.3,Ml,Costa Maresme,Local,IGC,41203
41202,2013-05-05,08:41:08.0,42.28 N,1.55 E,11,0.8,Ml,Alt Urgell,Local,IGC,41202
41201,2013-05-05,02:57:12.8,42.59 N,1.27 E,6,0.4,Ml,Pallars Sobirà,Local,ICGC,41201
41190,2013-05-03,16:48:00.1,42.54 N,0.44 E,7,2.4,Ml,Huesca,Local,ICGC,41190
41196,2013-05-03,01:37:06.3,42.74 N,2.57 E,2,0.5,Ml,Pyrénées-Orientales,Local,ICGC,41196
41177,2013-05-02,13:18:50.6,42.35 N,1.42 E,0,0.7,Ml,Alt Urgell,Local,ICGC,41177
41140,2013-05-02,10:20:15.0,41.55 N,2.42 E,0,0.7,Ml,Maresme,Local,ICGC,41140
41135,2013-05-02,09:00:52.7,41.57 N,2.61 E,5,1.1,Ml,Costa Maresme,Local,ICGC,41135
41170,2013-05-02,00:08:15.4,41.81 N,1.64 E,10,0.1,Ml,Bages,Local,ICGC,41170
41134,2013-05-01,21:12:09.1,41.57 N,2.60 E,8,0.1,Ml,Costa Maresme,Local,ICGC,41134
41133,2013-05-01,08:43:00.8,42.35 N,1.44 E,0,-0.1,Ml,Alt Urgell,Local,ICGC,41133
41132,2013-05-01,08:37:16.9,42.35 N,1.41 E,5,0.9,Ml,Alt Urgell,Local,ICGC,41132
41131,2013-05-01,00:07:29.6,42.23 N,1.68 E,6,0.4,Ml,Berguedà,Local,ICGC,41131
41130,2013-04-30,20:48:36.2,42.94 N,0.40 E,11,0.6,Ml,Hautes-Pyrénées,Local,IGC,41130
41125,2013-04-30,11:55:03.9,41.91 N,3.23 E,2,0.8,Ml,Costa Baix Empordà,Local,ICGC,41125
41120,2013-04-29,07:02:05.7,42.60 N,0.84 E,12,-0.1,Ml,Alta Ribagorça,Local,ICGC,41120
41108,2013-04-28,17:54:13.2,42.50 N,1.10 E,9,0.3,Ml,Pallars Sobirà,Local,ICGC,41108
41105,2013-04-28,02:26:28.6,42.43 N,1.45 E,4,-0.1,Ml,Alt Urgell,Local,ICGC,41105
41104,2013-04-28,02:14:41.4,42.41 N,1.42 E,11,-0.2,Ml,Alt Urgell,Local,ICGC,41104
41103,2013-04-27,18:57:42.0,42.38 N,2.38 E,7,0.1,Ml,Ripollès,Local,ICGC,41103
41101,2013-04-27,16:35:40.4,42.44 N,1.45 E,0,0.2,Ml,Alt Urgell,Local,ICGC,41101
41100,2013-04-27,16:15:50.8,42.44 N,1.45 E,5,0.5,Ml,Andorra,Local,IGC,41100
41097,2013-04-27,14:09:07.8,42.45 N,1.45 E,7,0.3,Ml,Andorra,Local,ICGC,41097
41096,2013-04-27,13:53:46.0,42.45 N,1.46 E,0,0.0,Ml,Andorra,Local,ICGC,41096
