Codi,Data(TU),Hora(TU),Lat(°),Lon(°),Prof.(km),Mag,Tipus Mag,Regió,Àrea,Font,Codi
66993,2018-05-05,16:23:45.8,42.50 N,1.30 E,2,-0.3,Ml,Pallars Sobirà,Local,ICGC,66993
66992,2018-05-05,16:12:06.1,42.50 N,1.31 E,0,-0.7,Ml,Pallars Sobirà,Local,ICGC,66992
66976,2018-05-05,16:07:44.4,42.50 N,1.30 E,0,0.3,Ml,Pallars Sobirà,Local,ICGC,66976
66975,2018-05-05,08:23:15.3,42.52 N,0.60 E,2,0.6,Ml,Huesca,Local,ICGC,66975
66982,2018-05-04,01:29:39.5,41.91 N,2.08 E,14,-0.1,Ml,Osona,Local,ICGC,66982
66972,2018-05-03,23:33:09.5,42.75 N,0.59 E,3,0.8,Ml,Haute-Garonne,Local,ICGC,66972
66973,2018-05-03,01:47:16.7,42.40 N,1.82 E,2,0.1,Ml,Cerdanya,Local,ICGC,66973
66971,2018-05-03,01:46:32.4,41.76 N,2.74 E,5,0.5,Ml,Selva,Local,ICGC,66971
66967,2018-05-02,22:25:20.5,42.65 N,0.68 E,9,0.4,Ml,Huesca,Local,ICGC,66967
66963,2018-04-30,16:28:02.0,42.60 N,0.92 E,0,0.6,Ml,Val d'Aran,Local,ICGC,66963
66962,2018-04-29,22:17:13.6,42.32 N,1.45 E,6,-0.3,Ml,Alt Urgell,Local,ICGC,66962
66955,2018-04-29,21:51:04.9,42.52 N,1.06 E,5,2.8,Ml,Pallars Sobirà,Local,ICGC,66955
66960,2018-04-29,21:08:43.9,41.99 N,0.19 E,5,1.2,Ml,Huesca,Local,ICGC,66960
66959,2018-04-29,18:12:52.1,41.99 N,0.16 E,7,1.2,Ml,Huesca,Local,ICGC,66959
66958,2018-04-28,04:47:24.4,42.25 N,1.71 E,0,0.4,Ml,Berguedà,Local,ICGC,66958
66957,2018-04-28,03:55:32.0,41.90 N,2.71 E,8,0.2,Ml,Selva,Local,ICGC,66957
66956,2018-04-28,00:28:28.8,42.63 N,2.94 E,7,0.4,Ml,Pyrénées-Orientales,Local,ICGC,66956
66947,2018-04-27,03:49:10.0,42.60 N,0.90 E,11,0.4,Ml,Alta Ribagorça,Local,ICGC,66947
66951,2018-04-26,22:16:51.7,41.79 N,2.80 E,5,0.3,Ml,Selva,Local,ICGC,66951
66943,2018-04-25,23:52:51.0,42.61 N,0.92 E,0,0.1,Ml,Val d'Aran,Local,ICGC,66943
66942,2018-04-25,22:53:24.6,42.61 N,0.91 E,0,1.1,Ml,Val d'Aran,Local,ICGC,66942
66941,2018-04-25,19:06:41.9,42.61 N,0.92 E,0,0.1,Ml,Val d'Aran,Local,ICGC,66941
66931,2018-04-24,13:49:11.1,42.44 N,2.69 E,11,1.1,Ml,Pyrénées-Orientales,Local,ICGC,66931
66940,2018-04-24,13:18:52.9,40.40 N,1.02 E,8,1.0,Ml,Mar Mediterrània - Balears,Local,ICGC,66940
66919,2018-04-24,07:20:07.5,40.90 N,1.58 E,19,1.2,Ml,Mar Mediterrània - Balears,Local,ICGC,66919
66915,2018-04-23,16:47:41.9,42.67 N,0.53 E,1,1.2,Ml,Huesca,Local,ICGC,66915
66923,2018-04-23,04:28:04.7,40.72 N,0.88 E,13,0.7,Ml,Costa Baix Ebre,Local,ICGC,66923
66911,2018-04-22,14:47:57.0,42.60 N,0.91 E,0,-0.4,Ml,Alta Ribagorça,Local,ICGC,66911
66907,2018-04-22,09:24:39.1,41.83 N,2.66 E,7,-0.4,Ml,Selva,Local,ICGC,66907
66906,2018-04-21,02:52:10.1,42.57 N,0.80 E,7,0.0,Ml,Alta Ribagorça,Local,ICGC,66906
66905,2018-04-20,03:21:49.5,42.65 N,0.87 E,0,-0.5,Ml,Val d'Aran,Local,ICGC,66905
66900,2018-04-19,17:09:49.3,41.79 N,2.73 E,0,-0.1,Ml,Selva,Local,ICGC,66900
66893,2018-04-19,04:23:11.3,42.42 N,2.30 E,4,-0.3,Ml,Ripollès,Local,ICGC,66893
66889,2018-04-19,01:46:35.0,42.52 N,2.81 E,5,1.3,Ml,Pyrénées-Orientales,Local,ICGC,66889
66891,2018-04-19,01:26:29.9,42.42 N,2.30 E,8,-0.3,Ml,Ripollès,Local,ICGC,66891
66888,2018-04-18,11:49:10.5,41.61 N,2.01 E,4,0.8,Ml,Vallès Occidental,Local,ICGC,66888
66885,2018-04-18,08:31:41.3,42.61 N,0.90 E,0,2.1,Ml,Val d'Aran,Local,ICGC,66885
66884,2018-04-18,07:14:03.2,42.61 N,0.90 E,0,1.3,Ml,Alta Ribagorça,Local,ICGC,66884
66883,2018-04-17,23:02:45.2,42.52 N,2.80 E,5,0.8,Ml,Pyrénées-Orientales,Local,ICGC,66883
66877,2018-04-17,02:12:47.3,42.40 N,1.11 E,1,0.7,Ml,Pallars Sobirà,Local,ICGC,66877
66879,2018-04-15,14:06:08.3,42.42 N,2.31 E,4,-0.3,Ml,Ripollès,Local,ICGC,66879
66876,2018-04-15,12:42:28.6,42.78 N,2.54 E,5,0.4,Ml,Pyrénées-Orientales,Local,ICGC,66876
66865,2018-04-14,14:47:27.9,41.77 N,2.81 E,4,1.9,Ml,Selva,Local,ICGC,66865
66875,2018-04-14,04:28:29.7,42.23 N,1.87 E,18,0.1,Ml,Berguedà,Local,ICGC,66875
66874,2018-04-13,20:27:58.8,40.74 N,0.86 E,8,1.1,Ml,Costa Baix Ebre,Local,ICGC,66874
66873,2018-04-13,15:17:40.5,42.42 N,2.30 E,7,-0.2,Ml,Ripollès,Local,ICGC,66873
66864,2018-04-13,15:06:06.6,42.41 N,2.31 E,4,2.0,Ml,Ripollès,Local,ICGC,66864
66863,2018-04-12,20:13:08.6,42.22 N,1.86 E,0,0.3,Ml,Berguedà,Local,ICGC,66863
66861,2018-04-12,01:23:37.6,42.29 N,1.61 E,5,0.2,Ml,Alt Urgell,Local,ICGC,66861
66850,2018-04-10,01:40:18.3,40.72 N,0.92 E,11,1.9,Ml,Costa Montsià,Local,ICGC,66850
66854,2018-04-10,00:38:36.7,40.41 N,0.69 E,9,0.7,Ml,Costa Castelló,Local,ICGC,66854
66847,2018-04-08,16:55:41.8,42.72 N,1.62 E,12,-0.1,Ml,Ariège,Local,ICGC,66847
66848,2018-04-07,13:31:33.5,41.81 N,2.99 E,13,0.0,Ml,Baix Empordà,Local,ICGC,66848
66831,2018-04-05,06:50:55.9,42.29 N,1.55 E,1,0.9,Ml,Alt Urgell,Local,ICGC,66831
66835,2018-04-04,20:27:22.3,42.55 N,1.31 E,4,1.0,Ml,Pallars Sobirà,Local,ICGC,66835
66828,2018-04-04,20:27:17.5,42.54 N,1.32 E,4,1.1,Ml,Pallars Sobirà,Local,ICGC,66828
66832,2018-04-03,16:17:31.2,41.84 N,2.76 E,9,-0.0,Ml,Selva,Local,ICGC,66832
66830,2018-04-03,16:13:50.6,41.84 N,2.76 E,11,0.6,Ml,Selva,Local,ICGC,66830
66829,2018-04-03,06:04:19.9,41.84 N,2.65 E,4,0.2,Ml,Selva,Local,ICGC,66829
66827,2018-04-03,04:20:51.1,42.35 N,1.69 E,10,-0.6,Ml,Cerdanya,Local,ICGC,66827
66826,2018-04-02,19:50:32.5,40.42 N,0.66 E,5,1.3,Ml,Costa Castelló,Local,ICGC,66826
66825,2018-04-02,19:42:26.8,40.44 N,0.65 E,17,0.3,Ml,Costa Castelló,Local,ICGC,66825
66824,2018-04-01,22:07:20.5,41.84 N,2.65 E,3,-0.3,Ml,Selva,Local,ICGC,66824
66823,2018-04-01,21:52:43.4,42.66 N,0.67 E,12,0.2,Ml,Huesca,Local,ICGC,66823
66822,2018-04-01,20:22:04.9,41.78 N,2.74 E,2,-0.2,Ml,Selva,Local,ICGC,66822
66821,2018-04-01,18:42:17.0,42.32 N,1.33 E,1,0.1,Ml,Alt Urgell,Local,ICGC,66821
66818,2018-04-01,13:04:24.8,42.19 N,2.32 E,2,-0.3,Ml,Ripollès,Local,ICGC,66818
66805,2018-04-01,12:04:47.7,42.64 N,0.68 E,4,1.3,Ml,Huesca,Local,ICGC,66805
66816,2018-04-01,00:42:25.3,41.47 N,2.29 E,4,0.1,Ml,Maresme,Local,ICGC,66816
66815,2018-03-31,16:35:38.5,42.61 N,1.36 E,11,0.4,Ml,Pallars Sobirà,Local,ICGC,66815
66811,2018-03-31,16:01:53.7,41.79 N,2.80 E,5,0.9,Ml,Selva,Local,ICGC,66811
66808,2018-03-31,14:00:00.0,42.63 N,0.84 E,3,0.2,Ml,Val d'Aran,Local,ICGC,66808
66807,2018-03-30,23:35:30.7,42.35 N,1.45 E,7,-0.4,Ml,Alt Urgell,Local,ICGC,66807
66800,2018-03-30,17:47:59.8,42.74 N,0.85 E,11,0.8,Ml,Val d'Aran,Local,ICGC,66800
66806,2018-03-30,00:47:14.6,42.07 N,2.53 E,4,-0.0,Ml,Garrotxa,Local,ICGC,66806
66795,2018-03-28,05:02:11.5,42.56 N,1.66 E,16,0.3,Ml,Andorra,Local,ICGC,66795
66794,2018-03-28,01:23:10.9,42.34 N,1.49 E,2,0.5,Ml,Alt Urgell,Local,ICGC,66794
66782,2018-03-27,18:16:07.6,42.60 N,2.11 E,10,0.9,Ml,Pyrénées-Orientales,Local,ICGC,66782
66785,2018-03-27,10:53:11.8,41.77 N,2.74 E,7,0.3,Ml,Selva,Local,ICGC,66785
66778,2018-03-27,10:27:39.0,41.78 N,2.74 E,6,1.1,Ml,Selva,Local,ICGC,66778
66784,2018-03-27,01:54:10.1,42.48 N,1.65 E,11,-0.1,Ml,Andorra,Local,ICGC,66784
66777,2018-03-27,01:47:36.3,41.79 N,2.73 E,5,1.2,Ml,Selva,Local,ICGC,66777
66792,2018-03-25,23:13:36.2,42.42 N,2.30 E,7,-0.4,Ml,Ripollès,Local,ICGC,66792
66790,2018-03-25,10:57:49.1,41.64 N,1.99 E,7,1.2,Ml,Vallès Occidental,Local,ICGC,66790
66789,2018-03-25,05:58:58.6,42.39 N,1.86 E,12,0.3,Ml,Cerdanya,Local,ICGC,66789
66786,2018-03-23,21:30:54.2,42.99 N,0.27 E,10,1.2,Ml,Hautes-Pyrénées,Local,ICGC,66786
66780,2018-03-23,20:27:24.0,41.78 N,2.79 E,4,0.9,Ml,Selva,Local,ICGC,66780
66755,2018-03-21,17:18:32.1,41.76 N,3.10 E,10,0.8,Ml,Costa Baix Empordà,Local,ICGC,66755
66753,2018-03-20,10:38:20.6,42.79 N,2.79 E,3,0.6,Ml,Pyrénées-Orientales,Local,ICGC,66753
66750,2018-03-20,01:32:06.4,42.64 N,2.10 E,5,0.2,Ml,Pyrénées-Orientales,Local,ICGC,66750
66746,2018-03-19,10:09:44.9,42.55 N,1.35 E,6,-0.4,Ml,Pallars Sobirà,Local,ICGC,66746
66725,2018-03-19,07:17:14.8,42.59 N,2.13 E,3,1.0,Ml,Pyrénées-Orientales,Local,ICGC,66725
66741,2018-03-18,22:57:26.4,42.58 N,1.04 E,5,-0.3,Ml,Pallars Sobirà,Local,ICGC,66741
66740,2018-03-18,19:10:39.6,41.85 N,2.66 E,6,-0.1,Ml,Selva,Local,ICGC,66740
66739,2018-03-18,15:34:57.1,42.59 N,2.12 E,4,0.7,Ml,Pyrénées-Orientales,Local,ICGC,66739
66738,2018-03-18,05:50:42.5,41.85 N,1.77 E,0,0.5,Ml,Bages,Local,ICGC,66738
66737,2018-03-18,05:32:22.4,42.62 N,2.09 E,9,0.1,Ml,Pyrénées-Orientales,Local,ICGC,66737
66736,2018-03-17,19:38:42.7,42.85 N,1.14 E,13,0.3,Ml,Ariège,Local,ICGC,66736
66735,2018-03-17,09:39:26.9,42.45 N,1.43 E,0,-0.4,Ml,Alt Urgell,Local,ICGC,66735
66734,2018-03-17,03:17:43.4,42.46 N,1.08 E,9,-0.8,Ml,Pallars Sobirà,Local,ICGC,66734
66733,2018-03-17,03:17:23.4,42.46 N,1.08 E,9,-1.1,Ml,Pallars Sobirà,Local,ICGC,66733
66732,2018-03-16,23:45:30.3,42.45 N,1.46 E,6,-0.3,Ml,Andorra,Local,ICGC,66732
66722,2018-03-16,22:58:48.7,42.46 N,1.46 E,5,1.1,Ml,Andorra,Local,ICGC,66722
66731,2018-03-16,21:31:04.7,42.47 N,1.45 E,9,-0.5,Ml,Andorra,Local,ICGC,66731
66730,2018-03-16,06:03:12.1,42.50 N,0.92 E,5,-0.3,Ml,Alta Ribagorça,Local,ICGC,66730
66729,2018-03-16,00:02:10.3,42.88 N,0.38 E,4,0.4,Ml,Hautes-Pyrénées,Local,ICGC,66729
66719,2018-03-15,22:06:15.4,41.94 N,3.49 E,5,0.7,Ml,Mar Mediterrània - Lleó,Local,ICGC,66719
66717,2018-03-14,17:25:12.6,43.00 N,0.19 E,5,1.1,Ml,Hautes-Pyrénées,Local,ICGC,66717
66716,2018-03-14,14:23:41.4,42.53 N,0.87 E,5,0.1,Ml,Alta Ribagorça,Local,ICGC,66716
66715,2018-03-14,12:17:49.8,42.42 N,2.30 E,4,0.2,Ml,Ripollès,Local,ICGC,66715
66713,2018-03-14,05:18:09.6,42.52 N,0.41 E,0,-0.3,Ml,Huesca,Local,ICGC,66713
66700,2018-03-10,11:50:11.5,43.00 N,3.10 E,18,0.7,Ml,Costa Aude,Local,ICGC,66700
66699,2018-03-10,06:49:47.4,42.98 N,3.08 E,4,1.0,Ml,Costa Aude,Local,ICGC,66699
66698,2018-03-10,06:48:44.5,42.97 N,3.06 E,0,0.8,Ml,Costa Aude,Local,ICGC,66698
66697,2018-03-09,22:10:21.4,42.27 N,1.04 E,14,-0.3,Ml,Pallars Jussà,Local,ICGC,66697
66696,2018-03-09,08:59:00.2,41.56 N,2.49 E,4,0.5,Ml,Maresme,Local,ICGC,66696
66695,2018-03-09,06:24:33.8,42.55 N,2.40 E,6,0.2,Ml,Pyrénées-Orientales,Local,ICGC,66695
66672,2018-03-08,16:25:07.5,42.25 N,1.04 E,0,0.6,Ml,Pallars Jussà,Local,ICGC,66672
66669,2018-03-07,16:25:01.0,42.32 N,0.28 E,4,1.1,Ml,Huesca,Local,ICGC,66669
66661,2018-03-07,08:56:02.7,42.25 N,1.04 E,0,1.4,Ml,Pallars Jussà,Local,ICGC,66661
66668,2018-03-07,05:41:24.4,42.42 N,2.30 E,5,-0.5,Ml,Ripollès,Local,ICGC,66668
66667,2018-03-07,01:37:55.1,41.78 N,2.67 E,9,-0.2,Ml,Selva,Local,ICGC,66667
66666,2018-03-06,03:42:24.0,41.76 N,2.74 E,8,-0.1,Ml,Selva,Local,ICGC,66666
66662,2018-03-06,00:24:23.9,42.43 N,1.24 E,0,0.0,Ml,Pallars Sobirà,Local,ICGC,66662
66619,2018-03-05,03:48:29.9,42.21 N,2.39 E,14,-0.5,Ml,Garrotxa,Local,ICGC,66619
66618,2018-03-05,02:31:46.1,42.56 N,2.15 E,4,0.4,Ml,Pyrénées-Orientales,Local,ICGC,66618
66600,2018-03-05,02:16:42.7,42.53 N,2.18 E,4,0.7,Ml,Pyrénées-Orientales,Local,ICGC,66600
66616,2018-03-04,18:51:43.0,42.30 N,1.67 E,7,0.1,Ml,Cerdanya,Local,ICGC,66616
66615,2018-03-04,02:28:03.9,41.83 N,2.79 E,8,0.3,Ml,Selva,Local,ICGC,66615
66609,2018-03-03,21:37:35.7,41.80 N,2.79 E,9,-0.1,Ml,Selva,Local,ICGC,66609
66608,2018-03-03,19:44:05.0,41.79 N,2.71 E,3,0.2,Ml,Selva,Local,ICGC,66608
66607,2018-03-03,15:22:16.4,42.62 N,1.30 E,11,-0.1,Ml,Pallars Sobirà,Local,ICGC,66607
66605,2018-03-03,06:10:49.0,42.95 N,0.89 E,5,0.7,Ml,Ariège,Local,ICGC,66605
66604,2018-03-03,01:53:19.9,41.79 N,2.55 E,0,0.8,Ml,Selva,Local,ICGC,66604
66603,2018-03-03,01:06:55.7,41.79 N,2.54 E,2,0.4,Ml,Selva,Local,ICGC,66603
66602,2018-03-03,01:02:30.3,41.77 N,2.54 E,3,0.4,Ml,Selva,Local,ICGC,66602
66589,2018-03-02,13:39:20.1,42.99 N,0.17 E,4,1.2,Ml,Hautes-Pyrénées,Local,ICGC,66589
66585,2018-03-01,21:36:55.6,42.74 N,2.02 E,4,0.2,Ml,Ariège,Local,ICGC,66585
66555,2018-02-28,07:46:20.6,42.99 N,0.27 E,14,0.9,Ml,Hautes-Pyrénées,Local,ICGC,66555
66525,2018-02-26,18:08:06.5,42.60 N,2.10 E,10,0.5,Ml,Pyrénées-Orientales,Local,ICGC,66525
66523,2018-02-26,01:55:29.3,42.74 N,2.00 E,14,-0.1,Ml,Aude,Local,ICGC,66523
66518,2018-02-25,11:12:19.7,41.77 N,2.74 E,4,0.6,Ml,Selva,Local,ICGC,66518
66522,2018-02-24,13:43:53.8,42.35 N,1.30 E,7,-0.4,Ml,Alt Urgell,Local,ICGC,66522
66510,2018-02-24,03:33:29.3,42.28 N,1.52 E,4,0.4,Ml,Alt Urgell,Local,ICGC,66510
66519,2018-02-23,20:08:50.0,42.54 N,0.97 E,10,0.2,Ml,Pallars Jussà,Local,ICGC,66519
66505,2018-02-23,18:15:33.3,42.63 N,0.80 E,6,1.0,Ml,Val d'Aran,Local,ICGC,66505
66516,2018-02-23,02:52:17.4,42.42 N,2.30 E,8,-0.5,Ml,Ripollès,Local,ICGC,66516
66515,2018-02-23,01:28:32.2,42.42 N,2.30 E,4,0.0,Ml,Ripollès,Local,ICGC,66515
66504,2018-02-22,20:27:36.2,42.42 N,2.30 E,5,0.6,Ml,Ripollès,Local,ICGC,66504
66503,2018-02-21,23:05:02.9,40.40 N,0.75 E,5,0.8,Ml,Costa Castelló,Local,ICGC,66503
66502,2018-02-21,03:42:30.7,42.34 N,1.10 E,0,-0.3,Ml,Pallars Sobirà,Local,ICGC,66502
66490,2018-02-20,17:05:27.4,42.42 N,2.31 E,4,0.9,Ml,Ripollès,Local,ICGC,66490
66488,2018-02-19,23:17:49.5,42.34 N,1.50 E,4,0.5,Ml,Alt Urgell,Local,ICGC,66488
66486,2018-02-18,11:27:28.6,42.86 N,0.95 E,4,0.5,Ml,Ariège,Local,ICGC,66486
66480,2018-02-17,21:45:17.5,41.86 N,2.65 E,1,0.2,Ml,Selva,Local,ICGC,66480
66479,2018-02-17,09:57:08.6,41.30 N,1.26 E,0,0.7,Ml,Alt Camp,Local,ICGC,66479
66465,2018-02-16,18:15:31.2,41.49 N,0.68 E,4,2.1,Ml,Segrià,Local,ICGC,66465
66478,2018-02-16,10:39:19.4,42.58 N,1.06 E,9,-0.1,Ml,Pallars Sobirà,Local,ICGC,66478
66476,2018-02-16,02:14:22.0,42.39 N,1.76 E,3,-0.3,Ml,Cerdanya,Local,ICGC,66476
66463,2018-02-15,20:43:51.3,42.42 N,2.30 E,5,-0.5,Ml,Ripollès,Local,ICGC,66463
66462,2018-02-15,10:57:07.6,42.98 N,0.17 E,4,1.4,Ml,Hautes-Pyrénées,Local,ICGC,66462
66450,2018-02-15,08:16:14.3,42.59 N,0.91 E,0,0.6,Ml,Alta Ribagorça,Local,ICGC,66450
66460,2018-02-14,17:15:16.8,42.33 N,0.62 E,0,0.3,Ml,Huesca,Local,ICGC,66460
66443,2018-02-14,09:29:07.0,42.34 N,0.64 E,5,2.9,Ml,Huesca,Local,ICGC,66443
66455,2018-02-14,09:23:51.7,42.33 N,0.66 E,0,0.3,Ml,Huesca,Local,ICGC,66455
66441,2018-02-14,08:53:42.5,42.34 N,0.63 E,5,2.4,Ml,Huesca,Local,ICGC,66441
66440,2018-02-14,08:26:53.2,42.34 N,0.63 E,5,3.7,Ml,Huesca,Local,ICGC,66440
66453,2018-02-14,04:54:01.0,42.49 N,1.08 E,5,0.5,Ml,Pallars Sobirà,Local,ICGC,66453
66454,2018-02-14,03:34:11.5,42.32 N,0.65 E,0,0.2,Ml,Huesca,Local,ICGC,66454
66452,2018-02-14,03:23:28.3,42.32 N,0.67 E,0,0.0,Ml,Huesca,Local,ICGC,66452
66444,2018-02-14,03:12:57.3,42.34 N,0.63 E,0,0.8,Ml,Huesca,Local,ICGC,66444
66451,2018-02-14,03:11:07.1,42.34 N,0.68 E,2,0.0,Ml,Huesca,Local,ICGC,66451
66447,2018-02-13,20:32:53.6,41.76 N,2.15 E,10,0.1,Ml,Moianès,Local,ICGC,66447
66446,2018-02-13,20:25:38.3,42.40 N,1.02 E,2,-0.7,Ml,Pallars Jussà,Local,ICGC,66446
66445,2018-02-13,18:45:17.4,41.62 N,2.62 E,4,0.5,Ml,Maresme,Local,ICGC,66445
66434,2018-02-12,08:51:08.1,42.69 N,0.56 E,0,0.1,Ml,Huesca,Local,ICGC,66434
66433,2018-02-12,05:42:53.5,42.31 N,1.34 E,0,-0.4,Ml,Alt Urgell,Local,ICGC,66433
66432,2018-02-12,04:52:18.1,42.31 N,1.33 E,3,-0.5,Ml,Alt Urgell,Local,ICGC,66432
66430,2018-02-12,00:06:14.3,42.60 N,2.11 E,7,0.1,Ml,Pyrénées-Orientales,Local,ICGC,66430
66418,2018-02-11,20:40:12.6,41.99 N,2.00 E,14,0.1,Ml,Osona,Local,ICGC,66418
66416,2018-02-10,07:22:50.7,42.33 N,1.39 E,0,-0.5,Ml,Alt Urgell,Local,ICGC,66416
66412,2018-02-10,06:54:23.7,42.32 N,1.32 E,0,0.9,Ml,Alt Urgell,Local,ICGC,66412
66413,2018-02-10,06:54:16.1,42.96 N,0.22 E,7,1.4,Ml,Hautes-Pyrénées,Local,ICGC,66413
66411,2018-02-10,03:20:57.9,42.41 N,1.18 E,9,-0.8,Ml,Pallars Sobirà,Local,ICGC,66411
66410,2018-02-10,03:04:02.0,41.78 N,2.97 E,5,0.8,Ml,Baix Empordà,Local,ICGC,66410
66407,2018-02-09,00:29:58.2,42.42 N,2.31 E,2,-0.4,Ml,Ripollès,Local,ICGC,66407
66402,2018-02-07,02:28:03.1,42.13 N,3.42 E,7,1.3,Ml,Costa Alt Empordà,Local,ICGC,66402
66396,2018-02-05,21:54:30.6,42.74 N,1.69 E,5,0.0,Ml,Ariège,Local,ICGC,66396
66391,2018-02-04,05:41:13.8,41.78 N,2.90 E,8,0.8,Ml,Gironès,Local,ICGC,66391
66394,2018-02-03,22:56:06.8,40.39 N,0.16 E,2,0.6,Ml,Castelló,Local,ICGC,66394
66393,2018-02-03,22:55:24.7,40.38 N,0.16 E,4,0.7,Ml,Castelló,Local,ICGC,66393
66385,2018-02-03,22:22:43.6,42.59 N,0.90 E,0,0.9,Ml,Alta Ribagorça,Local,ICGC,66385
66392,2018-02-03,21:51:32.0,42.42 N,2.30 E,6,0.0,Ml,Ripollès,Local,ICGC,66392
66390,2018-02-02,00:44:57.1,42.43 N,2.29 E,2,-0.7,Ml,Pyrénées-Orientales,Local,ICGC,66390
66377,2018-02-01,04:36:11.3,42.77 N,1.96 E,1,1.0,Ml,Aude,Local,ICGC,66377
66367,2018-01-30,15:31:05.7,42.51 N,0.97 E,5,1.0,Ml,Pallars Jussà,Local,ICGC,66367
66355,2018-01-29,07:27:18.3,42.34 N,1.33 E,1,0.7,Ml,Alt Urgell,Local,ICGC,66355
66359,2018-01-29,01:03:49.2,41.84 N,2.65 E,4,0.1,Ml,Selva,Local,ICGC,66359
66357,2018-01-27,05:21:40.1,42.34 N,1.35 E,5,-0.3,Ml,Alt Urgell,Local,ICGC,66357
66353,2018-01-26,20:41:01.9,42.35 N,1.35 E,3,1.7,Ml,Alt Urgell,Local,ICGC,66353
66356,2018-01-26,14:06:11.6,42.34 N,1.34 E,0,0.0,Ml,Alt Urgell,Local,ICGC,66356
66351,2018-01-25,00:21:49.9,42.16 N,1.56 E,0,0.5,Ml,Solsonès,Local,ICGC,66351
66348,2018-01-24,21:45:18.2,41.78 N,2.54 E,4,-0.1,Ml,Selva,Local,ICGC,66348
66346,2018-01-24,20:46:48.3,41.76 N,2.54 E,5,-0.0,Ml,Selva,Local,ICGC,66346
66337,2018-01-23,20:10:06.4,41.83 N,2.66 E,5,0.6,Ml,Selva,Local,ICGC,66337
66336,2018-01-23,05:12:04.0,41.81 N,2.90 E,7,0.6,Ml,Gironès,Local,ICGC,66336
66335,2018-01-23,04:17:44.9,41.81 N,2.90 E,8,0.4,Ml,Gironès,Local,ICGC,66335
66323,2018-01-21,08:24:58.8,42.42 N,0.98 E,4,-0.7,Ml,Pallars Jussà,Local,ICGC,66323
66310,2018-01-21,08:13:09.2,42.33 N,2.16 E,3,0.6,Ml,Ripollès,Local,ICGC,66310
66321,2018-01-21,01:34:46.4,41.84 N,2.65 E,5,0.1,Ml,Selva,Local,ICGC,66321
66318,2018-01-21,00:59:37.1,41.84 N,2.65 E,8,-0.3,Ml,Selva,Local,ICGC,66318
66326,2018-01-20,23:06:14.6,42.54 N,1.00 E,4,-0.6,Ml,Pallars Sobirà,Local,ICGC,66326
66322,2018-01-20,03:46:52.5,41.84 N,2.66 E,5,0.5,Ml,Selva,Local,ICGC,66322
66319,2018-01-20,03:35:01.7,42.50 N,1.30 E,2,-0.5,Ml,Pallars Sobirà,Local,ICGC,66319
66304,2018-01-20,01:49:06.0,41.84 N,2.65 E,5,0.8,Ml,Selva,Local,ICGC,66304
66317,2018-01-19,23:34:08.9,41.84 N,2.65 E,4,-0.0,Ml,Selva,Local,ICGC,66317
66316,2018-01-19,21:36:53.4,42.28 N,2.31 E,4,0.2,Ml,Ripollès,Local,ICGC,66316
66315,2018-01-19,09:31:59.1,40.78 N,1.02 E,0,0.7,Ml,Costa Baix Ebre,Local,ICGC,66315
66294,2018-01-19,04:54:12.2,41.82 N,2.89 E,5,1.1,Ml,Gironès,Local,ICGC,66294
66299,2018-01-18,07:54:10.8,42.61 N,2.11 E,7,0.2,Ml,Pyrénées-Orientales,Local,ICGC,66299
66297,2018-01-18,05:40:35.6,42.97 N,0.18 E,4,1.2,Ml,Hautes-Pyrénées,Local,ICGC,66297
66296,2018-01-18,05:23:06.9,42.74 N,0.63 E,5,0.8,Ml,Haute-Garonne,Local,ICGC,66296
66295,2018-01-18,04:32:45.1,42.40 N,1.03 E,4,-0.3,Ml,Pallars Sobirà,Local,ICGC,66295
66292,2018-01-17,23:00:08.1,41.78 N,2.71 E,0,0.3,Ml,Selva,Local,ICGC,66292
66291,2018-01-17,19:51:24.9,42.51 N,1.29 E,3,-0.6,Ml,Pallars Sobirà,Local,ICGC,66291
66289,2018-01-17,06:10:01.3,42.50 N,1.31 E,3,-0.7,Ml,Pallars Sobirà,Local,ICGC,66289
66288,2018-01-17,01:35:52.0,42.50 N,1.30 E,3,-0.2,Ml,Pallars Sobirà,Local,ICGC,66288
66286,2018-01-17,01:32:56.3,42.51 N,1.31 E,5,0.2,Ml,Pallars Sobirà,Local,ICGC,66286
66285,2018-01-16,23:33:56.4,42.59 N,2.12 E,3,0.2,Ml,Pyrénées-Orientales,Local,ICGC,66285
66284,2018-01-16,21:51:53.9,42.50 N,1.29 E,4,-0.9,Ml,Pallars Sobirà,Local,ICGC,66284
66283,2018-01-16,20:36:18.6,42.50 N,1.29 E,0,-0.6,Ml,Pallars Sobirà,Local,ICGC,66283
66282,2018-01-16,01:21:19.5,42.61 N,0.93 E,1,-0.1,Ml,Val d'Aran,Local,ICGC,66282
66274,2018-01-15,23:38:47.4,43.00 N,0.08 E,4,0.5,Ml,Hautes-Pyrénées,Local,ICGC,66274
66272,2018-01-15,00:54:02.3,42.50 N,1.03 E,6,-0.6,Ml,Pallars Sobirà,Local,ICGC,66272
66325,2018-01-14,10:40:01.5,42.33 N,1.10 E,1,-0.3,Ml,Pallars Sobirà,Local,ICGC,66325
66303,2018-01-14,07:21:02.7,42.55 N,0.23 E,5,0.5,Ml,Huesca,Local,ICGC,66303
66302,2018-01-14,07:15:04.4,42.49 N,0.44 E,4,0.9,Ml,Huesca,Local,ICGC,66302
