Codi,Data(TU),Hora(TU),Lat(°),Lon(°),Prof.(km),Mag,Tipus Mag,Regió,Àrea,Font,Codi
50662,2015-08-03,13:09:20.0,42.61 N,2.31 E,5,1.5,Ml,Pyrénées-Orientales,Local,ICGC,50662
50681,2015-08-03,10:51:46.2,42.29 N,2.18 E,6,0.1,Ml,Ripollès,Local,ICGC,50681
50677,2015-08-03,04:32:11.6,41.76 N,2.42 E,4,0.4,Ml,Vallès Oriental,Local,ICGC,50677
50676,2015-08-03,04:10:29.7,42.95 N,0.27 E,8,0.6,Ml,Hautes-Pyrénées,Local,ICGC,50676
50641,2015-08-02,21:04:17.7,41.86 N,2.86 E,9,1.3,Ml,Gironès,Local,ICGC,50641
50666,2015-08-02,20:45:09.9,42.41 N,1.07 E,16,-0.2,Ml,Pallars Sobirà,Local,ICGC,50666
50665,2015-08-02,20:13:24.8,41.76 N,2.58 E,1,0.3,Ml,Selva,Local,ICGC,50665
50636,2015-08-02,12:23:32.4,42.52 N,1.94 E,11,0.8,Ml,Pyrénées-Orientales,Local,ICGC,50636
50664,2015-08-02,10:12:05.6,41.68 N,2.39 E,3,0.4,Ml,Vallès Oriental,Local,ICGC,50664
50663,2015-08-02,09:38:00.1,41.68 N,2.40 E,2,0.4,Ml,Vallès Oriental,Local,ICGC,50663
50631,2015-08-02,06:41:58.7,41.67 N,2.40 E,4,2.7,Ml,Vallès Oriental,Local,ICGC,50631
50661,2015-08-02,02:52:51.2,41.67 N,2.40 E,2,0.3,Ml,Vallès Oriental,Local,ICGC,50661
50656,2015-08-01,14:58:56.7,42.35 N,2.09 E,4,0.0,Ml,Ripollès,Local,ICGC,50656
50621,2015-07-30,21:21:05.4,41.68 N,2.38 E,2,0.9,Ml,Vallès Oriental,Local,ICGC,50621
50626,2015-07-30,21:07:04.3,41.67 N,2.39 E,2,0.6,Ml,Vallès Oriental,Local,ICGC,50626
50607,2015-07-29,22:24:44.6,42.67 N,2.34 E,8,0.1,Ml,Pyrénées-Orientales,Local,ICGC,50607
50606,2015-07-29,21:38:00.3,42.87 N,0.66 E,11,0.5,Ml,Haute-Garonne,Local,ICGC,50606
50605,2015-07-29,21:10:21.0,42.66 N,2.35 E,10,0.6,Ml,Pyrénées-Orientales,Local,ICGC,50605
50603,2015-07-29,03:11:27.7,41.88 N,2.66 E,0,0.3,Ml,Selva,Local,ICGC,50603
50602,2015-07-29,00:49:35.0,42.51 N,0.87 E,10,-0.4,Ml,Alta Ribagorça,Local,ICGC,50602
50587,2015-07-28,19:20:03.3,41.83 N,2.68 E,4,0.5,Ml,Selva,Local,ICGC,50587
50556,2015-07-28,06:05:54.3,41.65 N,2.40 E,0,1.0,Ml,Vallès Oriental,Local,ICGC,50556
50537,2015-07-27,04:34:50.2,41.67 N,2.40 E,2,0.8,Ml,Vallès Oriental,Local,ICGC,50537
50536,2015-07-27,04:06:08.6,42.58 N,2.12 E,11,0.6,Ml,Pyrénées-Orientales,Local,ICGC,50536
50531,2015-07-27,01:34:42.6,41.67 N,2.41 E,2,0.8,Ml,Vallès Oriental,Local,ICGC,50531
50551,2015-07-27,01:09:22.6,41.66 N,2.40 E,5,0.4,Ml,Vallès Oriental,Local,ICGC,50551
50527,2015-07-26,23:45:48.9,41.67 N,2.40 E,3,0.7,Ml,Vallès Oriental,Local,ICGC,50527
50526,2015-07-26,23:43:14.1,41.67 N,2.40 E,5,2.6,Ml,Vallès Oriental,Local,ICGC,50526
50521,2015-07-26,04:34:57.5,41.67 N,2.40 E,5,1.5,Ml,Vallès Oriental,Local,ICGC,50521
50547,2015-07-25,15:22:41.5,42.74 N,1.13 E,3,0.7,Ml,Pallars Sobirà,Local,ICGC,50547
50546,2015-07-25,09:17:30.1,42.56 N,1.17 E,13,0.7,Ml,Pallars Sobirà,Local,ICGC,50546
50541,2015-07-24,19:02:49.1,42.61 N,2.41 E,5,0.3,Ml,Pyrénées-Orientales,Local,ICGC,50541
50502,2015-07-23,18:41:27.5,42.59 N,1.93 E,9,0.5,Ml,Pyrénées-Orientales,Local,ICGC,50502
50501,2015-07-23,17:43:35.5,42.38 N,2.07 E,10,0.4,Ml,Pyrénées-Orientales,Local,ICGC,50501
50486,2015-07-22,18:55:16.4,41.82 N,2.71 E,1,0.5,Ml,Selva,Local,ICGC,50486
50471,2015-07-20,23:10:25.9,42.36 N,1.31 E,3,-0.3,Ml,Alt Urgell,Local,ICGC,50471
50467,2015-07-20,17:55:17.8,42.30 N,2.36 E,10,0.3,Ml,Ripollès,Local,ICGC,50467
50446,2015-07-20,12:24:17.1,42.83 N,0.77 E,12,0.8,Ml,Val d'Aran,Local,ICGC,50446
50441,2015-07-20,11:06:05.4,42.30 N,2.37 E,5,2.5,Ml,Ripollès,Local,ICGC,50441
50456,2015-07-20,08:32:35.1,42.28 N,2.30 E,0,0.9,Ml,Ripollès,Local,ICGC,50456
50437,2015-07-19,17:28:58.7,42.72 N,1.65 E,6,0.3,Ml,Ariège,Local,ICGC,50437
50421,2015-07-18,11:54:04.1,40.65 N,0.21 E,2,1.9,Ml,Castelló,Local,ICGC,50421
50431,2015-07-18,00:23:39.1,42.74 N,2.03 E,5,0.1,Ml,Ariège,Local,ICGC,50431
50428,2015-07-17,04:18:15.2,40.83 N,1.44 E,2,1.1,Ml,Mar Mediterrània - Balears,Local,ICGC,50428
50427,2015-07-17,04:12:02.7,42.56 N,1.38 E,2,-0.0,Ml,Pallars Sobirà,Local,ICGC,50427
50426,2015-07-17,02:54:02.6,42.56 N,0.92 E,4,-0.3,Ml,Alta Ribagorça,Local,ICGC,50426
50391,2015-07-15,01:04:19.5,42.98 N,0.30 E,17,0.5,Ml,Hautes-Pyrénées,Local,ICGC,50391
50371,2015-07-14,21:44:22.5,42.22 N,1.44 E,0,-0.3,Ml,Alt Urgell,Local,ICGC,50371
50362,2015-07-14,14:09:00.1,42.58 N,0.96 E,4,1.2,Ml,Alta Ribagorça,Local,ICGC,50362
50368,2015-07-13,17:48:49.9,41.84 N,2.66 E,4,0.3,Ml,Selva,Local,ICGC,50368
50366,2015-07-13,17:04:18.6,41.83 N,2.95 E,8,0.5,Ml,Gironès,Local,ICGC,50366
50346,2015-07-13,16:43:43.6,41.83 N,2.96 E,11,0.8,Ml,Gironès,Local,ICGC,50346
50356,2015-07-13,05:58:32.3,42.41 N,1.03 E,1,0.4,Ml,Pallars Sobirà,Local,ICGC,50356
50355,2015-07-13,02:28:50.9,42.52 N,1.45 E,0,0.2,Ml,Alt Urgell,Local,ICGC,50355
50354,2015-07-12,17:48:43.2,41.65 N,2.51 E,7,0.4,Ml,Vallès Oriental,Local,ICGC,50354
50311,2015-07-12,16:12:44.9,42.63 N,0.65 E,4,1.1,Ml,Huesca,Local,ICGC,50311
50351,2015-07-12,09:52:19.7,42.60 N,0.90 E,0,-0.3,Ml,Alta Ribagorça,Local,ICGC,50351
50337,2015-07-12,08:14:16.4,41.92 N,1.74 E,0,0.3,Ml,Bages,Local,ICGC,50337
50332,2015-07-12,00:04:38.2,42.65 N,2.54 E,4,-0.2,Ml,Pyrénées-Orientales,Local,ICGC,50332
50322,2015-07-10,08:08:33.7,42.11 N,1.10 E,0,0.3,Ml,Pallars Jussà,Local,ICGC,50322
50286,2015-07-09,23:37:31.3,42.58 N,0.88 E,8,0.3,Ml,Alta Ribagorça,Local,ICGC,50286
50276,2015-07-08,07:43:49.6,41.81 N,2.72 E,3,0.8,Ml,Selva,Local,ICGC,50276
50261,2015-07-07,20:11:05.1,40.88 N,1.39 E,3,1.6,Ml,Mar Mediterrània - Balears,Local,ICGC,50261
50241,2015-07-05,10:49:02.2,41.89 N,2.74 E,2,0.1,Ml,Selva,Local,ICGC,50241
50238,2015-07-05,06:30:51.7,42.57 N,1.19 E,16,0.1,Ml,Pallars Sobirà,Local,ICGC,50238
50236,2015-07-05,00:25:55.3,42.43 N,2.14 E,7,-0.1,Ml,Pyrénées-Orientales,Local,ICGC,50236
50206,2015-07-04,16:48:48.7,42.59 N,2.12 E,10,0.4,Ml,Pyrénées-Orientales,Local,ICGC,50206
50201,2015-07-04,14:20:04.2,42.58 N,2.12 E,7,1.6,Ml,Pyrénées-Orientales,Local,ICGC,50201
50196,2015-07-04,04:57:22.5,42.60 N,0.25 E,5,1.9,Ml,Huesca,Local,ICGC,50196
50221,2015-07-04,04:56:27.3,42.69 N,0.29 E,4,0.7,Ml,Hautes-Pyrénées,Local,ICGC,50221
50220,2015-07-04,01:13:56.4,42.72 N,1.04 E,13,0.1,Ml,Pallars Sobirà,Local,ICGC,50220
50217,2015-07-03,23:56:38.3,41.85 N,2.77 E,8,0.5,Ml,Selva,Local,ICGC,50217
50216,2015-07-03,13:29:57.3,42.58 N,2.12 E,11,0.2,Ml,Pyrénées-Orientales,Local,ICGC,50216
50181,2015-07-02,12:28:56.0,42.33 N,1.44 E,3,-0.2,Ml,Alt Urgell,Local,ICGC,50181
50151,2015-07-02,06:58:11.4,42.43 N,1.94 E,6,0.4,Ml,Cerdanya,Local,ICGC,50151
50177,2015-07-02,05:24:37.5,42.24 N,1.09 E,1,0.5,Ml,Pallars Jussà,Local,ICGC,50177
50172,2015-07-02,00:59:54.7,42.73 N,0.56 E,3,0.5,Ml,Haute-Garonne,Local,ICGC,50172
50171,2015-07-02,00:20:35.1,42.56 N,2.13 E,11,-0.2,Ml,Pyrénées-Orientales,Local,ICGC,50171
50146,2015-07-01,23:08:25.0,42.57 N,2.10 E,14,0.5,Ml,Pyrénées-Orientales,Local,ICGC,50146
50131,2015-07-01,11:35:31.7,42.57 N,2.11 E,7,1.9,Ml,Pyrénées-Orientales,Local,ICGC,50131
50162,2015-07-01,08:15:53.4,42.59 N,2.10 E,8,0.4,Ml,Pyrénées-Orientales,Local,ICGC,50162
50106,2015-07-01,06:46:00.1,42.58 N,2.12 E,7,0.9,Ml,Pyrénées-Orientales,Local,ICGC,50106
50161,2015-07-01,06:20:37.7,42.55 N,2.12 E,12,-0.5,Ml,Pyrénées-Orientales,Local,ICGC,50161
50138,2015-06-30,23:42:22.2,42.23 N,1.69 E,2,0.5,Ml,Berguedà,Local,ICGC,50138
50136,2015-06-30,12:47:11.5,42.43 N,1.95 E,6,0.1,Ml,Cerdanya,Local,ICGC,50136
50111,2015-06-30,04:48:56.2,42.35 N,1.74 E,5,-0.2,Ml,Cerdanya,Local,ICGC,50111
50102,2015-06-29,19:51:21.6,42.42 N,1.95 E,6,-0.2,Ml,Cerdanya,Local,ICGC,50102
50101,2015-06-29,17:51:07.6,42.42 N,1.95 E,6,-0.0,Ml,Cerdanya,Local,ICGC,50101
50081,2015-06-28,19:00:33.5,42.28 N,2.33 E,4,0.4,Ml,Ripollès,Local,ICGC,50081
50066,2015-06-27,03:26:00.1,42.91 N,0.24 E,10,0.4,Ml,Hautes-Pyrénées,Local,ICGC,50066
50002,2015-06-25,21:46:46.8,42.26 N,1.26 E,9,-0.4,Ml,Alt Urgell,Local,ICGC,50002
49991,2015-06-25,04:58:09.0,42.43 N,1.95 E,8,-0.1,Ml,Cerdanya,Local,ICGC,49991
49988,2015-06-25,03:05:14.8,41.76 N,2.31 E,6,0.0,Ml,Vallès Oriental,Local,ICGC,49988
49971,2015-06-23,02:28:39.8,42.28 N,1.53 E,7,-0.3,Ml,Alt Urgell,Local,ICGC,49971
49951,2015-06-22,21:49:25.0,42.56 N,1.92 E,11,0.4,Ml,Pyrénées-Orientales,Local,ICGC,49951
49946,2015-06-22,18:38:00.8,41.77 N,2.77 E,8,0.5,Ml,Selva,Local,ICGC,49946
49923,2015-06-21,08:43:10.5,42.27 N,2.40 E,2,0.5,Ml,Garrotxa,Local,ICGC,49923
49922,2015-06-21,03:23:23.9,42.44 N,1.95 E,9,-0.1,Ml,Pyrénées-Orientales,Local,ICGC,49922
49921,2015-06-20,23:29:50.5,42.41 N,1.94 E,4,-0.0,Ml,Cerdanya,Local,ICGC,49921
49920,2015-06-20,21:39:46.1,41.85 N,3.19 E,5,0.6,Ml,Costa Baix Empordà,Local,ICGC,49920
49919,2015-06-20,19:31:56.0,42.29 N,2.23 E,8,0.2,Ml,Ripollès,Local,ICGC,49919
49918,2015-06-20,17:34:27.7,42.47 N,1.29 E,2,-0.5,Ml,Pallars Sobirà,Local,ICGC,49918
49911,2015-06-19,21:53:44.4,42.93 N,0.32 E,5,1.0,Ml,Hautes-Pyrénées,Local,ICGC,49911
49917,2015-06-19,20:59:44.5,42.43 N,1.95 E,7,-0.0,Ml,Cerdanya,Local,ICGC,49917
49901,2015-06-18,02:22:15.8,40.91 N,0.97 E,4,1.0,Ml,Costa Baix Camp,Local,ICGC,49901
49886,2015-06-17,05:20:29.6,42.38 N,1.10 E,5,-0.0,Ml,Pallars Sobirà,Local,ICGC,49886
49884,2015-06-16,20:22:30.6,42.39 N,1.13 E,3,-0.1,Ml,Pallars Sobirà,Local,ICGC,49884
49871,2015-06-16,11:47:38.2,40.91 N,0.99 E,4,1.7,Ml,Costa Baix Camp,Local,ICGC,49871
49883,2015-06-16,11:44:19.8,42.30 N,2.23 E,5,0.7,Ml,Ripollès,Local,ICGC,49883
49862,2015-06-16,07:08:59.9,42.96 N,0.16 E,4,2.6,Ml,Hautes-Pyrénées,Local,ICGC,49862
49881,2015-06-16,04:29:36.9,42.28 N,2.22 E,8,0.1,Ml,Ripollès,Local,ICGC,49881
49861,2015-06-15,10:13:29.7,41.84 N,2.90 E,15,0.3,Ml,Gironès,Local,ICGC,49861
49856,2015-06-15,07:31:50.9,42.54 N,1.95 E,1,0.5,Ml,Pyrénées-Orientales,Local,ICGC,49856
49852,2015-06-15,06:27:35.1,42.56 N,1.94 E,1,0.4,Ml,Pyrénées-Orientales,Local,ICGC,49852
49831,2015-06-15,06:02:08.0,42.91 N,0.26 E,9,0.9,Ml,Hautes-Pyrénées,Local,ICGC,49831
49847,2015-06-14,19:58:10.7,41.83 N,3.12 E,11,0.4,Ml,Costa Baix Empordà,Local,ICGC,49847
49846,2015-06-14,16:22:14.9,42.13 N,2.71 E,16,0.1,Ml,Pla de l'Estany,Local,ICGC,49846
49841,2015-06-14,06:31:17.7,42.34 N,1.51 E,16,-0.7,Ml,Alt Urgell,Local,ICGC,49841
49837,2015-06-13,21:33:45.1,42.41 N,2.29 E,6,-0.4,Ml,Ripollès,Local,ICGC,49837
49836,2015-06-13,18:02:21.5,42.71 N,0.92 E,8,0.2,Ml,Val d'Aran,Local,ICGC,49836
49826,2015-06-13,05:06:08.0,42.67 N,1.94 E,5,1.9,Ml,Ariège,Local,ICGC,49826
49833,2015-06-13,04:49:16.7,42.58 N,1.04 E,1,-0.5,Ml,Pallars Sobirà,Local,ICGC,49833
49832,2015-06-13,03:35:49.3,42.32 N,1.46 E,9,-0.3,Ml,Alt Urgell,Local,ICGC,49832
49821,2015-06-12,15:05:37.9,42.33 N,1.44 E,3,0.8,Ml,Alt Urgell,Local,ICGC,49821
49808,2015-06-11,11:56:03.2,42.54 N,1.98 E,5,0.3,Ml,Pyrénées-Orientales,Local,ICGC,49808
49806,2015-06-11,11:47:22.5,42.52 N,1.93 E,1,0.2,Ml,Pyrénées-Orientales,Local,ICGC,49806
49801,2015-06-11,07:42:57.3,42.52 N,1.93 E,1,0.3,Ml,Pyrénées-Orientales,Local,ICGC,49801
49797,2015-06-11,02:15:48.0,42.58 N,1.08 E,9,0.4,Ml,Pallars Sobirà,Local,ICGC,49797
49796,2015-06-11,01:46:37.7,42.45 N,1.93 E,2,0.2,Ml,Cerdanya,Local,ICGC,49796
49793,2015-06-10,08:48:32.6,42.26 N,0.92 E,9,0.3,Ml,Pallars Jussà,Local,ICGC,49793
49792,2015-06-10,03:58:06.3,42.66 N,0.22 E,15,0.3,Ml,Huesca,Local,ICGC,49792
49791,2015-06-10,01:39:41.7,42.48 N,1.01 E,13,-0.1,Ml,Pallars Jussà,Local,ICGC,49791
49767,2015-06-09,08:37:59.3,40.95 N,0.93 E,18,1.1,Ml,Costa Baix Camp,Local,ICGC,49767
49766,2015-06-09,08:21:39.4,42.54 N,0.88 E,13,-0.1,Ml,Alta Ribagorça,Local,ICGC,49766
49751,2015-06-09,05:23:42.2,42.91 N,0.29 E,3,1.7,Ml,Hautes-Pyrénées,Local,ICGC,49751
49756,2015-06-08,19:45:27.4,42.25 N,1.01 E,1,0.4,Ml,Pallars Jussà,Local,ICGC,49756
49741,2015-06-08,07:21:09.0,41.86 N,2.65 E,6,-0.0,Ml,Selva,Local,ICGC,49741
49738,2015-06-07,20:41:57.9,42.81 N,1.98 E,2,0.2,Ml,Aude,Local,ICGC,49738
49731,2015-06-06,19:19:05.9,42.99 N,0.26 E,11,1.2,Ml,Hautes-Pyrénées,Local,ICGC,49731
49701,2015-06-04,08:33:56.4,40.94 N,0.93 E,0,1.0,Ml,Costa Baix Camp,Local,ICGC,49701
49687,2015-06-04,07:23:16.1,41.45 N,0.81 E,2,1.6,Ml,Garrigues,Local,ICGC,49687
49656,2015-06-03,07:50:54.0,42.21 N,0.97 E,0,1.2,Ml,Pallars Jussà,Local,ICGC,49656
49671,2015-06-03,02:21:27.7,42.34 N,1.45 E,13,-0.8,Ml,Alt Urgell,Local,ICGC,49671
49641,2015-06-02,00:35:58.5,40.38 N,0.75 E,4,1.1,Ml,Costa Castelló,Local,ICGC,49641
49631,2015-06-01,23:22:27.9,41.84 N,2.68 E,0,-0.8,Ml,Selva,Local,ICGC,49631
49626,2015-06-01,11:31:38.8,42.61 N,0.87 E,13,-0.2,Ml,Alta Ribagorça,Local,ICGC,49626
49603,2015-06-01,11:25:59.4,42.59 N,0.90 E,4,1.0,Ml,Alta Ribagorça,Local,ICGC,49603
49621,2015-05-30,23:56:27.9,42.98 N,0.20 E,0,0.9,Ml,Hautes-Pyrénées,Local,ICGC,49621
49617,2015-05-30,07:01:38.9,42.39 N,2.08 E,4,-0.1,Ml,Pyrénées-Orientales,Local,ICGC,49617
49612,2015-05-30,02:44:48.7,42.26 N,2.29 E,5,0.3,Ml,Ripollès,Local,ICGC,49612
49611,2015-05-29,21:45:56.6,42.50 N,1.08 E,10,-0.1,Ml,Pallars Sobirà,Local,ICGC,49611
49584,2015-05-28,08:07:42.0,42.58 N,1.04 E,3,-0.1,Ml,Pallars Sobirà,Local,ICGC,49584
49583,2015-05-28,01:29:51.2,42.83 N,2.46 E,4,0.2,Ml,Pyrénées-Orientales,Local,ICGC,49583
49541,2015-05-25,03:48:27.4,42.59 N,1.07 E,12,-0.5,Ml,Pallars Sobirà,Local,ICGC,49541
49506,2015-05-24,23:29:12.1,42.53 N,1.43 E,5,0.9,Ml,Alt Urgell,Local,ICGC,49506
49531,2015-05-24,09:59:22.8,42.73 N,1.00 E,5,0.2,Ml,Val d'Aran,Local,ICGC,49531
49526,2015-05-23,22:23:56.1,42.98 N,0.29 E,12,1.6,Ml,Hautes-Pyrénées,Local,ICGC,49526
49501,2015-05-23,22:22:19.6,42.97 N,0.28 E,9,2.0,Ml,Hautes-Pyrénées,Local,ICGC,49501
49496,2015-05-23,21:05:48.9,42.48 N,0.95 E,10,0.8,Ml,Pallars Jussà,Local,ICGC,49496
49521,2015-05-23,06:39:57.6,40.89 N,0.99 E,2,1.1,Ml,Costa Baix Camp,Local,ICGC,49521
49516,2015-05-22,17:30:57.9,42.69 N,0.61 E,6,0.6,Ml,Huesca,Local,ICGC,49516
49476,2015-05-20,13:58:08.3,40.71 N,2.62 E,16,1.4,Ml,Mar Mediterrània - Balears,Local,ICGC,49476
49446,2015-05-18,21:00:45.0,42.31 N,2.15 E,5,1.0,Ml,Ripollès,Local,ICGC,49446
49431,2015-05-17,16:51:41.0,42.40 N,2.23 E,7,0.7,Ml,Ripollès,Local,ICGC,49431
49436,2015-05-15,05:40:55.6,42.53 N,1.03 E,8,0.0,Ml,Pallars Sobirà,Local,ICGC,49436
49421,2015-05-14,21:12:54.7,42.39 N,1.83 E,8,0.6,Ml,Cerdanya,Local,ICGC,49421
49411,2015-05-13,22:26:15.0,41.81 N,2.64 E,13,0.2,Ml,Selva,Local,ICGC,49411
49401,2015-05-12,22:53:25.9,42.42 N,1.82 E,11,1.3,Ml,Cerdanya,Local,ICGC,49401
49371,2015-05-11,18:04:38.7,42.49 N,1.10 E,10,0.4,Ml,Pallars Sobirà,Local,ICGC,49371
49352,2015-05-10,23:01:25.9,42.64 N,2.31 E,11,-0.3,Ml,Pyrénées-Orientales,Local,ICGC,49352
49350,2015-05-10,13:31:21.5,42.43 N,2.16 E,1,-0.5,Ml,Pyrénées-Orientales,Local,ICGC,49350
49349,2015-05-10,12:07:41.8,42.79 N,0.20 E,8,0.6,Ml,Hautes-Pyrénées,Local,ICGC,49349
49347,2015-05-09,04:09:44.1,42.43 N,1.83 E,14,0.2,Ml,Cerdanya,Local,ICGC,49347
49346,2015-05-08,23:07:37.1,42.29 N,2.23 E,5,0.4,Ml,Ripollès,Local,ICGC,49346
49337,2015-05-08,05:36:16.4,42.42 N,1.84 E,14,0.2,Ml,Cerdanya,Local,ICGC,49337
49336,2015-05-08,00:42:44.9,42.55 N,1.16 E,11,-0.2,Ml,Pallars Sobirà,Local,ICGC,49336
49332,2015-05-07,23:04:55.9,42.34 N,1.26 E,8,-0.1,Ml,Alt Urgell,Local,ICGC,49332
49331,2015-05-07,14:26:20.4,42.33 N,1.25 E,1,-0.0,Ml,Alt Urgell,Local,ICGC,49331
49296,2015-05-07,05:03:30.9,42.77 N,0.83 E,13,0.7,Ml,Val d'Aran,Local,ICGC,49296
49291,2015-05-06,21:53:25.6,42.42 N,1.84 E,13,1.2,Ml,Cerdanya,Local,ICGC,49291
49306,2015-05-06,19:31:16.8,42.42 N,1.82 E,11,0.2,Ml,Cerdanya,Local,ICGC,49306
49266,2015-05-06,01:54:09.2,42.41 N,1.81 E,4,0.7,Ml,Cerdanya,Local,ICGC,49266
49271,2015-05-05,03:22:29.6,42.22 N,1.81 E,9,0.4,Ml,Berguedà,Local,ICGC,49271
49241,2015-05-04,19:21:23.0,42.41 N,1.82 E,12,0.7,Ml,Cerdanya,Local,ICGC,49241
49251,2015-05-04,07:34:10.2,42.43 N,1.83 E,15,0.2,Ml,Cerdanya,Local,ICGC,49251
49247,2015-05-04,04:44:44.4,42.40 N,1.82 E,9,0.4,Ml,Cerdanya,Local,ICGC,49247
49233,2015-05-03,11:39:51.9,42.41 N,1.80 E,6,0.3,Ml,Cerdanya,Local,ICGC,49233
49232,2015-05-03,05:06:27.9,42.41 N,1.81 E,7,0.1,Ml,Cerdanya,Local,ICGC,49232
49227,2015-05-02,19:04:49.9,42.40 N,1.83 E,4,0.1,Ml,Cerdanya,Local,ICGC,49227
49226,2015-05-02,12:29:26.6,41.58 N,2.60 E,6,0.4,Ml,Costa Maresme,Local,ICGC,49226
49196,2015-05-02,02:41:53.8,42.84 N,1.99 E,1,0.7,Ml,Aude,Local,ICGC,49196
49217,2015-05-01,00:43:20.1,40.87 N,1.03 E,5,0.9,Ml,Costa Baix Camp,Local,ICGC,49217
49216,2015-04-30,22:49:01.6,40.93 N,0.98 E,29,0.8,Ml,Costa Baix Camp,Local,ICGC,49216
49211,2015-04-30,20:57:18.8,40.91 N,0.97 E,6,1.0,Ml,Costa Baix Camp,Local,ICGC,49211
49186,2015-04-30,08:33:45.8,42.63 N,0.70 E,10,-0.1,Ml,Huesca,Local,ICGC,49186
49168,2015-04-28,19:15:22.5,40.91 N,0.98 E,5,1.2,Ml,Costa Baix Camp,Local,ICGC,49168
49166,2015-04-28,00:08:39.7,41.77 N,3.01 E,11,0.7,Ml,Costa Baix Empordà,Local,ICGC,49166
49157,2015-04-27,05:12:38.9,41.84 N,2.63 E,10,0.7,Ml,Selva,Local,ICGC,49157
49156,2015-04-27,00:53:49.7,42.28 N,2.19 E,5,0.4,Ml,Ripollès,Local,ICGC,49156
49152,2015-04-26,23:11:48.8,41.85 N,2.63 E,5,0.5,Ml,Selva,Local,ICGC,49152
49151,2015-04-26,23:06:27.0,42.35 N,1.28 E,0,0.1,Ml,Alt Urgell,Local,ICGC,49151
49121,2015-04-26,19:24:40.0,40.91 N,0.98 E,5,1.5,Ml,Costa Baix Camp,Local,ICGC,49121
49149,2015-04-26,17:51:57.9,42.35 N,1.28 E,5,-0.5,Ml,Alt Urgell,Local,ICGC,49149
49147,2015-04-26,00:16:30.4,42.32 N,1.59 E,13,-0.1,Ml,Alt Urgell,Local,ICGC,49147
49143,2015-04-24,21:27:45.1,42.65 N,0.70 E,11,0.0,Ml,Val d'Aran,Local,ICGC,49143
49142,2015-04-24,20:53:00.2,40.83 N,0.49 E,4,1.1,Ml,Baix Ebre,Local,ICGC,49142
49141,2015-04-24,20:31:08.8,42.73 N,2.68 E,7,0.4,Ml,Pyrénées-Orientales,Local,ICGC,49141
49137,2015-04-24,00:48:48.0,42.13 N,1.50 E,0,0.6,Ml,Solsonès,Local,ICGC,49137
49082,2015-04-20,21:04:31.1,42.39 N,1.22 E,8,-0.8,Ml,Pallars Sobirà,Local,ICGC,49082
