Codi,Data(TU),Hora(TU),Lat(°),Lon(°),Prof.(km),Mag,Tipus Mag,Regió,Àrea,Font,Codi
34320,2011-07-17,21:04:20.1,42.58 N,2.78 E,6,0.8,Ml,Pyrénées-Orientales,Local,ICGC,34320
34200,2011-07-17,15:33:56.2,41.74 N,2.79 E,10,0.4,Ml,Selva,Local,ICGC,34200
34319,2011-07-17,12:16:24.6,42.49 N,2.50 E,10,0.8,Ml,Pyrénées-Orientales,Local,ICGC,34319
34199,2011-07-17,11:27:31.7,41.77 N,2.91 E,9,-0.0,Ml,Gironès,Local,ICGC,34199
34197,2011-07-17,10:38:49.3,41.77 N,2.90 E,6,0.5,Ml,Selva,Local,ICGC,34197
34196,2011-07-17,09:54:55.2,42.39 N,1.04 E,12,0.5,Ml,Pallars Sobirà,Local,ICGC,34196
34194,2011-07-17,07:19:51.3,41.78 N,2.89 E,7,0.0,Ml,Gironès,Local,ICGC,34194
34168,2011-07-17,06:42:19.2,41.79 N,2.87 E,4,0.4,Ml,Gironès,Local,ICGC,34168
34315,2011-07-17,01:16:48.8,41.88 N,2.67 E,10,0.1,Ml,Selva,Local,ICGC,34315
34167,2011-07-17,00:57:47.4,42.51 N,1.28 E,8,-0.7,Ml,Pallars Sobirà,Local,ICGC,34167
66541,2011-07-16,12:28:23.6,42.96 N,0.13 E,12,1.4,Ml,Hautes-Pyrénées,Local,ICGC,66541
34164,2011-07-15,00:53:09.0,42.62 N,0.80 E,10,0.1,Ml,Val d'Aran,Local,ICGC,34164
34161,2011-07-11,23:15:01.8,42.69 N,1.05 E,12,0.1,Ml,Pallars Sobirà,Local,ICGC,34161
34163,2011-07-11,11:37:10.1,42.52 N,1.89 E,10,0.3,Ml,Pyrénées-Orientales,Local,ICGC,34163
34162,2011-07-11,03:38:07.5,41.77 N,2.90 E,7,0.2,Ml,Selva,Local,ICGC,34162
34006,2011-07-09,19:03:51.3,41.80 N,2.94 E,12,0.1,Ml,Gironès,Local,ICGC,34006
66538,2011-07-09,09:55:54.5,42.96 N,0.17 E,11,1.2,Ml,Hautes-Pyrénées,Local,IGC,66538
34041,2011-07-07,01:47:38.2,41.57 N,2.27 E,7,0.9,Ml,Vallès Oriental,Local,ICGC,34041
34005,2011-07-06,02:44:03.8,42.19 N,1.50 E,3,0.4,Ml,Alt Urgell,Local,ICGC,34005
33992,2011-07-06,01:06:56.7,42.19 N,1.50 E,5,0.9,Ml,Alt Urgell,Local,ICGC,33992
33991,2011-07-06,00:27:45.2,42.31 N,1.74 E,11,0.4,Ml,Cerdanya,Local,ICGC,33991
34087,2011-07-05,11:06:11.7,42.59 N,1.28 E,6,-0.0,Ml,Pallars Sobirà,Local,ICGC,34087
34290,2011-07-05,08:13:03.4,42.42 N,1.63 E,9,-0.3,Ml,Cerdanya,Local,ICGC,34290
34291,2011-07-05,01:54:50.3,42.39 N,1.05 E,11,-0.7,Ml,Pallars Sobirà,Local,ICGC,34291
34144,2011-07-05,00:05:52.0,42.57 N,0.91 E,5,-0.2,Ml,Alta Ribagorça,Local,ICGC,34144
34143,2011-07-04,05:24:15.9,42.57 N,0.91 E,11,0.3,Ml,Alta Ribagorça,Local,ICGC,34143
34142,2011-07-04,05:24:02.4,42.56 N,0.92 E,5,-0.2,Ml,Alta Ribagorça,Local,ICGC,34142
34119,2011-07-04,01:12:58.3,42.58 N,1.25 E,10,0.4,Ml,Pallars Sobirà,Local,ICGC,34119
34118,2011-07-04,01:10:49.3,42.54 N,0.91 E,8,-0.6,Ml,Alta Ribagorça,Local,ICGC,34118
34116,2011-07-03,13:50:19.1,42.98 N,0.14 E,5,0.4,Ml,Hautes-Pyrénées,Local,IGC,34116
34038,2011-07-03,10:46:09.1,42.57 N,0.91 E,12,-0.1,Ml,Alta Ribagorça,Local,ICGC,34038
34037,2011-07-03,01:57:29.2,41.06 N,1.04 E,5,0.9,Ml,Costa Baix Camp,Local,ICGC,34037
34035,2011-07-02,12:54:52.7,42.95 N,0.37 E,15,0.7,Ml,Hautes-Pyrénées,Local,ICGC,34035
66535,2011-07-02,07:41:34.5,42.96 N,0.13 E,12,1.2,Ml,Hautes-Pyrénées,Local,ICGC,66535
34606,2011-07-01,08:11:43.8,42.93 N,0.75 E,0,0.2,Ml,Haute-Garonne,Local,ICGC,34606
34294,2011-06-30,11:19:11.5,41.56 N,2.65 E,6,1.4,Ml,Costa Maresme,Local,ICGC,34294
34551,2011-06-29,13:54:06.1,42.48 N,2.21 E,11,0.7,Ml,Pyrénées-Orientales,Local,ICGC,34551
34183,2011-06-27,13:53:58.5,42.74 N,1.67 E,8,0.5,Ml,Ariège,Local,ICGC,34183
66531,2011-06-26,13:17:59.0,42.94 N,0.22 E,11,1.1,Ml,Hautes-Pyrénées,Local,ICGC,66531
34376,2011-06-26,07:39:47.6,41.78 N,2.75 E,10,0.3,Ml,Selva,Local,ICGC,34376
34374,2011-06-25,22:53:32.0,41.77 N,2.77 E,15,-0.0,Ml,Selva,Local,ICGC,34374
33950,2011-06-20,20:29:52.6,41.94 N,2.04 E,16,0.5,Ml,Osona,Local,ICGC,33950
33949,2011-06-20,05:17:27.2,42.33 N,1.32 E,10,-0.6,Ml,Alt Urgell,Local,ICGC,33949
33965,2011-06-20,00:53:15.2,41.13 N,0.82 E,5,0.7,Ml,Priorat,Local,ICGC,33965
33963,2011-06-19,17:36:02.0,42.34 N,0.77 E,5,0.2,Ml,Pallars Jussà,Local,ICGC,33963
33961,2011-06-18,21:47:21.9,42.52 N,0.98 E,14,-0.3,Ml,Pallars Jussà,Local,ICGC,33961
34097,2011-06-16,05:37:07.8,42.46 N,1.34 E,3,0.3,Ml,Alt Urgell,Local,ICGC,34097
34092,2011-06-15,05:22:42.0,42.30 N,1.25 E,6,0.0,Ml,Alt Urgell,Local,ICGC,34092
76329,2011-06-14,08:08:50.2,42.96 N,0.15 E,4,0.4,Ml,Hautes-Pyrénées,Local,ICGC,76329
66527,2011-06-13,16:01:35.1,42.99 N,0.12 E,5,1.6,Md,Hautes-Pyrénées,Local,ICGC,66527
33946,2011-06-13,00:15:11.0,42.34 N,1.04 E,8,-0.7,Ml,Pallars Sobirà,Local,ICGC,33946
34214,2011-06-12,23:29:53.7,41.85 N,2.76 E,7,0.3,Ml,Selva,Local,ICGC,34214
67045,2011-06-12,22:24:38.0,42.96 N,0.15 E,4,1.2,Ml,Hautes-Pyrénées,Local,ICGC,67045
34069,2011-06-12,22:15:43.0,42.97 N,0.15 E,5,1.3,Ml,Hautes-Pyrénées,Local,ICGC,34069
34068,2011-06-12,11:03:30.1,41.81 N,2.81 E,11,-0.2,Ml,Selva,Local,ICGC,34068
67046,2011-06-12,06:42:14.6,42.90 N,0.19 E,5,1.1,Ml,Hautes-Pyrénées,Local,ICGC,67046
34210,2011-06-12,01:20:48.1,42.48 N,1.79 E,3,-0.4,Ml,Cerdanya,Local,ICGC,34210
34066,2011-06-11,19:26:47.0,42.39 N,2.04 E,8,-0.0,Ml,Pyrénées-Orientales,Local,ICGC,34066
34065,2011-06-11,17:44:00.9,42.40 N,1.39 E,11,0.6,Ml,Alt Urgell,Local,ICGC,34065
34604,2011-06-11,13:01:19.0,42.98 N,0.16 E,7,1.4,Ml,Hautes-Pyrénées,Local,ICGC,34604
34095,2011-06-11,08:32:06.3,42.77 N,2.13 E,1,0.5,Ml,Aude,Local,ICGC,34095
34437,2011-06-11,01:31:26.8,41.07 N,1.55 E,20,1.0,Ml,Costa Baix Penedès,Local,ICGC,34437
33945,2011-06-10,15:13:13.6,42.51 N,1.06 E,4,-0.4,Ml,Pallars Sobirà,Local,ICGC,33945
67043,2011-06-09,18:39:28.7,42.90 N,0.19 E,4,0.9,Ml,Hautes-Pyrénées,Local,ICGC,67043
33236,2011-06-09,07:22:33.6,42.49 N,1.13 E,10,0.8,Ml,Pallars Sobirà,Local,ICGC,33236
33233,2011-06-09,02:40:59.6,42.27 N,1.21 E,10,-0.8,Ml,Alt Urgell,Local,ICGC,33233
34237,2011-06-06,20:27:58.6,42.34 N,0.77 E,4,0.9,Ml,Pallars Jussà,Local,ICGC,34237
34235,2011-06-06,18:54:58.4,42.74 N,2.60 E,5,0.5,Ml,Pyrénées-Orientales,Local,ICGC,34235
34236,2011-06-05,21:18:35.5,41.57 N,2.65 E,5,0.4,Ml,Costa Maresme,Local,ICGC,34236
34234,2011-06-05,19:07:15.3,42.69 N,2.02 E,12,-0.1,Ml,Ariège,Local,ICGC,34234
67042,2011-06-05,18:41:34.6,42.97 N,0.27 E,11,1.1,Ml,Hautes-Pyrénées,Local,ICGC,67042
34327,2011-06-05,08:57:56.4,42.69 N,2.02 E,10,0.3,Ml,Ariège,Local,ICGC,34327
34231,2011-06-05,07:42:45.9,42.36 N,1.22 E,7,-0.5,Ml,Alt Urgell,Local,ICGC,34231
34230,2011-06-04,19:43:51.6,42.91 N,0.40 E,12,0.3,Ml,Hautes-Pyrénées,Local,ICGC,34230
34229,2011-06-03,21:44:09.8,42.23 N,2.40 E,0,0.2,Ml,Garrotxa,Local,ICGC,34229
34326,2011-06-03,15:11:20.3,42.91 N,1.50 E,8,1.5,Ml,Ariège,Local,ICGC,34326
34209,2011-06-03,05:53:18.9,42.57 N,1.09 E,10,0.4,Ml,Pallars Sobirà,Local,ICGC,34209
34047,2011-05-30,02:23:53.2,42.55 N,1.02 E,6,2.1,Ml,Pallars Sobirà,Local,ICGC,34047
34206,2011-05-29,12:29:43.5,41.77 N,2.89 E,3,0.0,Ml,Selva,Local,ICGC,34206
34064,2011-05-28,23:23:52.7,42.48 N,1.05 E,9,-0.3,Ml,Pallars Sobirà,Local,ICGC,34064
34184,2011-05-28,17:24:19.1,41.77 N,3.00 E,4,0.5,Ml,Baix Empordà,Local,ICGC,34184
34182,2011-05-28,16:22:37.0,42.97 N,0.20 E,11,0.8,Ml,Hautes-Pyrénées,Local,ICGC,34182
34181,2011-05-28,14:51:44.9,42.62 N,1.00 E,7,-0.4,Ml,Pallars Sobirà,Local,ICGC,34181
34178,2011-05-28,04:31:37.7,42.97 N,0.78 E,13,1.0,Ml,Haute-Garonne,Local,ICGC,34178
34297,2011-05-28,04:21:43.9,42.97 N,0.78 E,12,1.2,Ml,Haute-Garonne,Local,ICGC,34297
34177,2011-05-28,00:10:04.9,42.60 N,0.90 E,4,0.1,Ml,Alta Ribagorça,Local,ICGC,34177
67036,2011-05-27,17:18:58.0,42.98 N,0.29 E,15,1.8,Ml,Hautes-Pyrénées,Local,ICGC,67036
34295,2011-05-27,17:18:37.7,42.98 N,0.29 E,12,1.3,Ml,Hautes-Pyrénées,Local,ICGC,34295
34174,2011-05-27,04:55:56.8,40.99 N,1.55 E,5,1.1,Ml,Mar Mediterrània - Balears,Local,ICGC,34174
67032,2011-05-25,04:56:31.5,40.20 N,0.80 E,5,1.6,Mb,Mar Mediterrània - Balears,Local,ICGC,67032
34125,2011-05-24,17:20:10.5,42.47 N,1.00 E,10,0.5,Ml,Pallars Jussà,Local,ICGC,34125
34314,2011-05-24,02:23:19.3,42.03 N,2.47 E,7,1.4,Ml,Osona,Local,ICGC,34314
34132,2011-05-23,12:53:05.4,41.87 N,2.97 E,12,1.6,Ml,Baix Empordà,Local,ICGC,34132
34127,2011-05-22,13:57:02.5,41.49 N,2.89 E,5,0.9,Ml,Mar Mediterrània - Balears,Local,ICGC,34127
34130,2011-05-22,00:44:43.9,41.86 N,2.97 E,8,0.6,Ml,Baix Empordà,Local,ICGC,34130
34129,2011-05-22,00:44:41.2,41.85 N,2.98 E,14,0.6,Ml,Baix Empordà,Local,ICGC,34129
34103,2011-05-20,21:13:03.1,42.27 N,2.30 E,7,1.1,Ml,Ripollès,Local,ICGC,34103
34289,2011-05-17,15:00:47.6,41.00 N,1.28 E,4,2.1,Ml,Costa Tarragonès,Local,ICGC,34289
34310,2011-05-17,04:02:07.4,42.79 N,2.01 E,8,0.6,Ml,Aude,Local,ICGC,34310
34288,2011-05-15,22:08:18.4,42.38 N,1.86 E,11,-0.1,Ml,Cerdanya,Local,ICGC,34288
34287,2011-05-15,12:28:59.9,42.30 N,2.24 E,8,0.4,Ml,Ripollès,Local,ICGC,34287
34285,2011-05-15,07:57:32.2,41.08 N,1.93 E,5,1.3,Ml,Costa Garraf,Local,ICGC,34285
34284,2011-05-15,07:09:11.5,42.29 N,2.23 E,8,0.3,Ml,Ripollès,Local,ICGC,34284
34082,2011-05-14,22:03:33.9,42.59 N,1.05 E,12,0.1,Ml,Pallars Sobirà,Local,ICGC,34082
34282,2011-05-14,03:06:21.5,42.52 N,1.04 E,8,-0.2,Ml,Pallars Sobirà,Local,ICGC,34282
67025,2011-05-13,09:52:49.7,42.81 N,0.44 E,5,1.7,Md,Hautes-Pyrénées,Local,ICGC,67025
67024,2011-05-13,06:12:01.2,42.97 N,0.09 E,12,1.4,Ml,Hautes-Pyrénées,Local,ICGC,67024
34228,2011-05-12,20:57:35.8,42.26 N,2.35 E,9,0.6,Ml,Ripollès,Local,ICGC,34228
34205,2011-05-12,08:15:20.1,41.21 N,1.69 E,8,1.1,Ml,Garraf,Local,ICGC,34205
34057,2011-05-12,00:22:29.9,42.59 N,0.90 E,5,0.0,Ml,Alta Ribagorça,Local,ICGC,34057
34204,2011-05-11,20:27:38.2,42.30 N,2.12 E,5,0.1,Ml,Ripollès,Local,ICGC,34204
67023,2011-05-11,16:13:12.4,42.55 N,2.57 E,5,1.9,Ml,Pyrénées-Orientales,Local,ICGC,67023
67021,2011-05-11,06:24:48.5,42.59 N,0.89 E,8,2.2,Ml,Alta Ribagorça,Local,ICGC,67021
34241,2011-05-10,21:46:37.1,41.77 N,2.85 E,7,0.1,Ml,Selva,Local,ICGC,34241
34420,2011-05-10,04:04:51.1,42.60 N,0.90 E,2,0.2,Ml,Alta Ribagorça,Local,ICGC,34420
34240,2011-05-10,00:43:38.3,42.51 N,0.89 E,5,-0.8,Ml,Alta Ribagorça,Local,ICGC,34240
34419,2011-05-09,23:15:43.9,41.69 N,2.83 E,0,0.3,Ml,Costa Selva,Local,ICGC,34419
34418,2011-05-09,17:47:05.0,41.78 N,2.73 E,10,0.8,Ml,Selva,Local,ICGC,34418
34417,2011-05-09,11:36:40.9,42.47 N,2.07 E,11,0.1,Ml,Pyrénées-Orientales,Local,ICGC,34417
34416,2011-05-09,05:29:49.0,42.63 N,2.11 E,12,0.4,Ml,Pyrénées-Orientales,Local,ICGC,34416
34191,2011-05-09,04:44:17.2,42.61 N,2.11 E,12,-0.0,Ml,Pyrénées-Orientales,Local,ICGC,34191
34188,2011-05-09,03:48:16.5,41.10 N,1.91 E,4,0.9,Ml,Costa Garraf,Local,ICGC,34188
34409,2011-05-08,16:47:07.1,42.65 N,0.80 E,4,0.6,Ml,Val d'Aran,Local,ICGC,34409
34408,2011-05-08,11:56:11.3,41.21 N,2.14 E,4,0.8,Ml,Costa Baix Llobregat,Local,ICGC,34408
34171,2011-05-06,02:40:38.6,42.60 N,0.89 E,9,1.8,Ml,Alta Ribagorça,Local,ICGC,34171
34170,2011-05-06,02:07:15.2,42.59 N,0.88 E,12,-0.5,Ml,Alta Ribagorça,Local,ICGC,34170
34169,2011-05-06,01:26:52.9,42.59 N,0.93 E,11,-0.2,Ml,Alta Ribagorça,Local,ICGC,34169
34077,2011-05-05,23:33:11.3,42.60 N,0.90 E,6,0.7,Ml,Alta Ribagorça,Local,ICGC,34077
34073,2011-05-05,02:13:59.0,42.25 N,1.53 E,2,-0.3,Ml,Alt Urgell,Local,ICGC,34073
34146,2011-05-04,01:34:43.1,42.58 N,0.93 E,10,-0.6,Ml,Alta Ribagorça,Local,ICGC,34146
34406,2011-05-03,20:55:57.2,42.83 N,0.11 E,11,1.3,Ml,Hautes-Pyrénées,Local,ICGC,34406
34124,2011-05-03,00:57:03.7,42.60 N,0.88 E,8,1.0,Ml,Alta Ribagorça,Local,ICGC,34124
34122,2011-04-30,19:14:52.4,42.17 N,2.40 E,18,0.2,Ml,Garrotxa,Local,ICGC,34122
34120,2011-04-29,07:33:55.1,41.94 N,3.17 E,0,0.6,Ml,Baix Empordà,Local,ICGC,34120
34102,2011-04-28,00:49:18.9,42.69 N,0.12 E,5,1.5,Ml,Huesca,Local,ICGC,34102
34099,2011-04-27,02:53:52.7,42.64 N,0.56 E,8,1.2,Ml,Huesca,Local,ICGC,34099
34098,2011-04-27,02:21:58.5,42.37 N,2.49 E,3,-0.0,Ml,Pyrénées-Orientales,Local,ICGC,34098
34076,2011-04-26,20:22:32.9,41.84 N,2.79 E,14,-0.3,Ml,Selva,Local,ICGC,34076
34402,2011-04-26,05:00:50.6,41.88 N,2.72 E,5,0.4,Ml,Selva,Local,ICGC,34402
34074,2011-04-25,19:19:50.6,41.79 N,2.86 E,10,0.4,Ml,Gironès,Local,ICGC,34074
34071,2011-04-25,01:03:37.2,41.84 N,2.66 E,10,0.7,Ml,Selva,Local,ICGC,34071
34054,2011-04-24,05:55:32.4,41.79 N,2.73 E,0,0.4,Ml,Selva,Local,ICGC,34054
34051,2011-04-23,05:11:30.1,42.43 N,1.02 E,2,-0.4,Ml,Pallars Jussà,Local,ICGC,34051
34050,2011-04-23,03:41:05.3,42.46 N,2.42 E,8,0.6,Ml,Pyrénées-Orientales,Local,ICGC,34050
34049,2011-04-23,01:08:10.3,41.75 N,2.78 E,12,1.7,Ml,Selva,Local,ICGC,34049
66641,2011-04-22,23:07:08.7,42.93 N,0.23 E,5,1.2,Ml,Hautes-Pyrénées,Local,ICGC,66641
34403,2011-04-20,12:06:46.2,42.55 N,0.41 E,5,1.0,Ml,Huesca,Local,ICGC,34403
34411,2011-04-18,04:15:14.0,42.64 N,0.85 E,8,0.9,Ml,Val d'Aran,Local,ICGC,34411
66633,2011-04-18,01:21:56.4,42.93 N,0.17 E,4,1.1,Md,Hautes-Pyrénées,Local,ICGC,66633
34395,2011-04-17,21:33:45.0,42.80 N,2.12 E,5,0.6,Ml,Aude,Local,ICGC,34395
34394,2011-04-17,14:34:19.0,41.62 N,2.73 E,6,0.1,Ml,Costa Maresme,Local,ICGC,34394
66629,2011-04-17,09:36:14.9,42.94 N,0.15 E,5,1.1,Ml,Hautes-Pyrénées,Local,ICGC,66629
34393,2011-04-17,02:07:57.9,41.76 N,2.68 E,1,-0.6,Ml,Selva,Local,ICGC,34393
34401,2011-04-16,19:21:11.8,42.40 N,1.06 E,11,-0.4,Ml,Pallars Sobirà,Local,ICGC,34401
34573,2011-04-16,16:49:58.8,42.34 N,1.06 E,14,0.3,Ml,Pallars Sobirà,Local,ICGC,34573
